time,value
11:29:55,113
11:29:57,111
11:30:00,111
11:30:03,111
11:30:06,111
11:30:08,112
11:30:10,111
11:30:13,111
11:30:14,109
11:30:17,109
11:30:18,108
11:30:20,107
11:30:22,109
11:30:23,108
11:30:26,108
11:30:27,110
11:30:29,112
11:30:31,111
11:30:34,111
11:30:37,110
11:30:40,110
11:30:41,105
11:30:43,104
11:30:45,100
11:30:46,94
11:30:48,90
11:30:50,92
11:30:52,92
11:30:54,93
11:30:56,91
11:30:58,92
11:31:01,92
11:31:02,91
11:31:04,92
11:31:06,91
11:31:08,92
11:31:10,91
11:31:11,92
11:31:13,91
11:31:16,91
11:31:17,89
11:31:20,89
11:31:21,88
11:31:24,88
11:31:25,90
11:31:28,90
11:31:29,89
11:31:31,84
11:31:33,79
11:31:36,78
11:31:38,80
11:31:40,79
11:31:42,79
11:31:44,80
11:31:46,81
11:31:48,82
11:31:51,82
11:31:54,83
11:31:56,84
11:31:58,84
11:32:01,85
11:32:03,86
11:32:05,87
11:32:08,87
11:32:09,86
11:32:11,86
11:32:13,88
11:32:15,89
11:32:17,90
11:32:20,90
11:32:22,92
11:32:25,92
11:32:28,90
11:32:30,89
11:32:32,87
11:32:34,85
11:32:36,84
11:32:39,84
11:32:42,82
11:32:44,81
11:32:46,80
11:32:47,78
11:32:50,78
11:32:51,79
11:32:53,80
11:32:55,81
11:32:57,85
11:32:59,82
11:33:01,80
11:33:03,81
11:33:05,80
11:33:08,80
11:33:09,78
11:33:12,77
11:33:14,78
11:33:16,79
11:33:18,82
11:33:20,84
11:33:22,85
11:33:24,87
11:33:26,88
11:33:28,87
11:33:30,86
11:33:33,86
11:33:34,88
11:33:37,89
11:33:40,89
11:33:41,88
11:33:43,86
11:33:46,86
11:33:47,84
11:33:49,85
11:33:51,86
11:33:54,86
11:33:55,87
11:33:57,88
11:33:58,87
11:34:00,88
11:34:02,95
11:34:05,95
11:34:08,94
11:34:11,94
11:34:14,96
11:34:16,95
11:34:18,94
11:34:21,94
11:34:23,91
11:34:25,86
11:34:27,84
11:34:30,84
11:34:31,86
11:34:33,89
11:34:35,90
11:34:38,90
11:34:39,85
11:34:41,82
11:34:43,79
11:34:46,78
11:34:48,80
11:34:50,81
11:34:52,82
11:34:54,84
11:34:56,86
11:34:59,86
11:35:00,87
11:35:02,89
11:35:05,89
11:35:08,90
11:35:10,87
11:35:12,85
11:35:14,84
11:35:17,84
11:35:18,83
11:35:21,83
11:35:23,85
11:35:25,86
11:35:27,88
11:35:29,88
11:35:31,88
11:35:34,88
11:35:37,91
11:35:39,94
11:35:41,95
11:35:43,94
11:35:44,90
11:35:46,89
11:35:48,88
11:35:50,90
11:35:52,93
11:35:54,94
11:35:56,92
11:35:58,88
11:36:00,86
11:36:02,87
11:36:05,87
11:36:06,88
11:36:07,91
11:36:09,92
11:36:11,91
11:36:13,88
11:36:15,85
11:36:17,83
11:36:20,83
11:36:23,84
11:36:26,84
11:36:27,83
11:36:29,80
11:36:31,78
11:36:34,77
11:36:36,78
11:36:38,79
11:36:40,80
11:36:42,82
11:36:44,83
11:36:46,84
11:36:48,86
11:36:50,88
11:36:52,89
11:36:55,90
11:36:57,91
11:36:59,92
11:37:02,92
11:37:05,91
11:37:07,90
11:37:10,90
11:37:11,91
11:37:13,93
11:37:15,96
11:37:17,92
11:37:19,93
11:37:22,94
11:37:24,93
11:37:26,94
11:37:28,96
11:37:30,97
11:37:33,97
11:37:34,96
11:37:37,96
11:37:40,94
11:37:42,93
11:37:43,90
11:37:45,89
11:37:47,90
11:37:49,92
11:37:52,92
11:37:55,92
11:37:58,92
11:37:59,93
11:38:02,93
11:38:03,92
11:38:06,92
11:38:07,91
11:38:10,92
11:38:13,92
11:38:14,91
11:38:16,89
11:38:18,88
11:38:21,88
11:38:22,89
11:38:24,90
11:38:26,91
11:38:28,89
11:38:30,87
11:38:31,86
11:38:33,85
11:38:35,87
11:38:38,87
11:38:41,87
11:38:43,88
11:38:46,88
11:38:47,90
11:38:49,93
11:38:51,94
11:38:54,94
11:38:55,91
11:38:58,94
11:39:00,95
11:39:02,92
11:39:04,90
11:39:06,86
11:39:09,86
11:39:12,87
11:39:14,88
11:39:17,88
11:39:18,87
11:39:19,86
11:39:22,86
11:39:23,88
11:39:26,88
11:39:27,89
11:39:29,90
11:39:31,91
11:39:33,89
11:39:35,88
11:39:37,89
11:39:40,89
11:39:41,90
11:39:43,91
11:39:46,91
11:39:48,92
11:39:50,94
11:39:52,97
11:39:55,97
11:39:56,96
11:39:59,96
11:40:00,93
11:40:02,88
11:40:05,88
11:40:06,89
11:40:09,90
11:40:12,90
11:40:13,88
11:40:16,88
11:40:17,87
11:40:20,87
11:40:21,89
11:40:23,88
11:40:25,87
11:40:27,86
11:40:30,86
11:40:31,85
11:40:32,86
11:40:35,86
11:40:38,86
11:40:40,85
11:40:42,86
11:40:44,87
11:40:47,87
11:40:48,88
11:40:50,90
11:40:53,90
11:40:56,90
11:40:57,88
11:40:59,90
11:41:01,93
11:41:03,98
11:41:05,97
11:41:08,97
11:41:09,98
11:41:11,97
11:41:14,97
11:41:15,96
11:41:17,94
11:41:19,91
11:41:20,90
11:41:22,92
11:41:24,93
11:41:27,93
11:41:28,92
11:41:31,92
11:41:32,93
11:41:35,95
11:41:38,95
11:41:40,96
11:41:42,97
11:41:45,97
11:41:46,91
11:41:48,89
11:41:50,88
11:41:52,89
11:41:54,90
11:41:56,91
11:41:59,91
11:42:00,89
11:42:01,90
11:42:03,91
11:42:05,93
11:42:07,95
11:42:10,95
11:42:11,94
11:42:13,92
11:42:15,92
11:42:17,93
11:42:20,93
11:42:23,94
11:42:26,93
11:42:28,94
11:42:30,95
11:42:32,97
11:42:35,97
11:42:36,96
11:42:39,96
11:42:42,97
11:42:44,98
11:42:46,96
11:42:48,95
11:42:51,96
11:42:53,96
11:42:55,97
11:42:57,96
11:42:59,94
11:43:01,92
11:43:04,92
11:43:05,93
11:43:07,94
11:43:09,93
11:43:11,92
11:43:13,90
11:43:14,88
11:43:17,88
11:43:18,87
11:43:20,85
11:43:22,82
11:43:24,80
