time,value
00:00:00,64
00:00:02,64
00:00:04,66
00:00:06,67
00:00:09,67
00:00:10,68
00:00:12,65
00:00:15,64
00:00:17,66
00:00:19,70
00:00:21,73
00:00:23,80
00:00:25,81
00:00:27,73
00:00:29,72
00:00:31,73
00:00:33,72
00:00:36,72
00:00:37,71
00:00:38,70
00:00:41,70
00:00:42,69
00:00:44,68
00:00:46,67
00:00:48,66
00:00:50,64
00:00:53,64
00:00:54,63
00:00:56,62
00:00:59,62
00:01:02,62
00:01:05,62
00:01:07,61
00:01:09,61
00:01:11,60
00:01:14,60
00:01:17,60
00:01:19,61
00:01:21,62
00:01:23,61
00:01:25,62
00:01:28,62
00:01:30,62
00:01:33,62
00:01:36,63
00:01:38,64
00:01:41,64
00:01:42,67
00:01:44,68
00:01:47,68
00:01:48,70
00:01:49,73
00:01:52,73
00:01:53,75
00:01:55,73
00:01:57,68
00:01:59,66
00:02:01,63
00:02:03,62
00:02:05,64
00:02:07,64
00:02:09,63
00:02:11,63
00:02:13,62
00:02:14,61
00:02:16,60
00:02:18,59
00:02:20,60
00:02:22,60
00:02:24,61
00:02:26,62
00:02:29,62
00:02:32,61
00:02:35,61
00:02:38,61
00:02:41,61
00:02:44,61
00:02:45,60
00:02:48,60
00:02:51,60
00:02:54,60
00:02:57,61
00:03:00,61
00:03:02,62
00:03:04,60
00:03:06,61
00:03:08,62
00:03:10,62
00:03:12,61
00:03:14,62
00:03:16,61
00:03:19,61
00:03:22,62
00:03:25,62
00:03:28,62
00:03:29,61
00:03:31,60
00:03:34,60
00:03:35,63
00:03:37,65
00:03:39,64
00:03:41,68
00:03:43,64
00:03:46,64
00:03:47,73
00:03:49,69
00:03:50,67
00:03:52,66
00:03:54,65
00:03:56,66
00:03:59,66
00:04:00,64
00:04:03,64
00:04:04,65
00:04:06,64
00:04:08,63
00:04:11,63
00:04:12,64
00:04:15,63
00:04:18,63
00:04:21,62
00:04:24,62
00:04:27,62
00:04:29,61
00:04:31,58
00:04:34,58
00:04:37,56
00:04:38,57
00:04:40,58
00:04:43,58
00:04:44,59
00:04:47,59
00:04:48,60
00:04:50,61
00:04:52,62
00:04:55,62
00:04:56,63
00:04:58,64
00:05:00,63
00:05:01,62
00:05:03,61
00:05:05,62
00:05:07,61
00:05:09,62
00:05:11,61
00:05:14,61
00:05:17,60
00:05:20,60
00:05:23,60
00:05:26,60
00:05:28,61
00:05:30,62
00:05:33,62
00:05:36,63
00:05:39,63
00:05:40,62
00:05:42,63
00:05:44,62
00:05:46,63
00:05:49,64
00:05:51,65
00:05:53,64
00:05:55,63
00:05:58,63
00:06:01,62
00:06:04,62
00:06:07,62
00:06:09,62
00:06:12,62
00:06:13,63
00:06:16,64
00:06:19,64
00:06:20,64
00:06:22,64
00:06:24,63
00:06:26,62
00:06:28,63
00:06:31,63
00:06:34,62
00:06:37,62
00:06:40,62
00:06:43,62
00:06:46,62
00:06:47,61
00:06:49,62
00:06:52,62
00:06:55,63
00:06:57,64
00:06:59,66
00:07:02,65
00:07:05,65
00:07:08,65
00:07:10,64
00:07:13,64
00:07:14,64
00:07:16,63
00:07:18,62
00:07:21,62
00:07:24,62
00:07:25,63
00:07:28,63
00:07:29,64
00:07:32,64
00:07:33,63
00:07:36,63
00:07:39,63
00:07:41,64
00:07:43,66
00:07:46,66
00:07:47,68
00:07:49,69
00:07:52,69
00:07:54,71
00:07:56,73
00:07:58,74
00:08:01,74
00:08:02,71
00:08:04,69
00:08:06,64
00:08:08,61
00:08:10,60
00:08:12,61
00:08:13,62
00:08:16,62
00:08:17,63
00:08:20,63
00:08:21,62
00:08:24,62
00:08:25,63
00:08:27,64
00:08:29,67
00:08:31,68
00:08:33,67
00:08:35,66
00:08:37,65
00:08:38,65
00:08:40,64
00:08:43,64
00:08:44,63
00:08:47,63
00:08:50,62
00:08:53,62
00:08:54,62
00:08:56,63
00:08:58,64
00:09:00,65
00:09:01,66
00:09:03,66
00:09:05,66
00:09:07,67
00:09:09,68
00:09:11,69
00:09:13,68
00:09:15,67
00:09:17,66
00:09:19,65
00:09:21,64
00:09:24,64
00:09:27,64
00:09:28,64
00:09:31,64
00:09:32,64
00:09:34,63
00:09:37,63
00:09:40,62
00:09:43,62
00:09:46,61
00:09:48,60
00:09:51,61
00:09:54,61
00:09:55,60
00:09:58,60
00:10:01,61
00:10:03,62
00:10:06,62
00:10:07,64
00:10:09,67
00:10:11,68
00:10:13,67
00:10:16,68
00:10:18,69
00:10:20,70
00:10:22,71
00:10:24,72
00:10:26,69
00:10:28,68
00:10:30,68
00:10:32,67
00:10:34,68
00:10:37,68
00:10:40,68
00:10:41,67
00:10:43,67
00:10:45,68
00:10:48,68
00:10:49,70
00:10:51,71
00:10:53,72
00:10:55,73
00:10:57,72
00:11:00,72
00:11:01,70
00:11:02,68
00:11:04,67
00:11:06,65
00:11:08,64
00:11:10,63
00:11:12,63
00:11:14,62
00:11:16,63
00:11:19,63
00:11:20,62
00:11:22,62
00:11:25,62
00:11:28,62
00:11:29,62
00:11:32,62
00:11:35,64
00:11:37,66
00:11:39,68
00:11:42,68
00:11:43,69
00:11:45,67
00:11:47,66
00:11:50,65
00:11:53,65
00:11:54,64
00:11:56,63
00:11:58,62
00:12:00,61
00:12:02,60
00:12:04,60
00:12:07,60
00:12:08,59
00:12:10,59
00:12:12,59
00:12:13,60
00:12:16,60
00:12:17,60
00:12:20,60
00:12:21,60
00:12:23,60
00:12:25,62
00:12:27,62
00:12:29,63
00:12:31,64
00:12:34,64
00:12:37,64
00:12:38,63
00:12:41,63
00:12:44,63
00:12:47,63
00:12:48,62
00:12:50,62
00:12:53,62
00:12:56,61
00:12:58,62
00:13:01,61
00:13:04,61
00:13:05,62
00:13:07,60
00:13:10,60
00:13:11,59
00:13:13,60
00:13:15,62
00:13:17,64
00:13:19,66
00:13:21,67
00:13:23,68
00:13:25,67
00:13:27,66
00:13:30,66
00:13:31,65
00:13:32,64
00:13:35,64
00:13:38,64
00:13:41,64
00:13:42,65
00:13:44,64
00:13:46,63
00:13:48,62
00:13:51,62
00:13:52,61
00:13:54,60
00:13:55,61
00:13:57,61
00:13:59,62
00:14:01,61
00:14:04,61
00:14:05,62
00:14:07,62
00:14:09,61
00:14:12,61
00:14:13,60
00:14:15,62
00:14:18,62
00:14:21,62
00:14:22,62
00:14:24,63
00:14:26,64
00:14:29,64
00:14:30,64
00:14:32,62
00:14:34,61
00:14:36,61
00:14:39,61
00:14:42,61
00:14:43,62
00:14:45,63
00:14:47,64
00:14:49,65
00:14:51,66
00:14:53,65
00:14:55,64
00:14:58,64
00:14:59,63
00:15:01,62
