time,value
00:00:01,92
00:00:03,93
00:00:05,94
00:00:07,96
00:00:10,96
00:00:13,94
00:00:14,95
00:00:16,94
00:00:18,93
00:00:20,94
00:00:22,93
00:00:24,91
00:00:26,90
00:00:28,91
00:00:30,90
00:00:32,92
00:00:34,95
00:00:36,96
00:00:39,96
00:00:41,95
00:00:44,95
00:00:45,94
00:00:48,94
00:00:49,96
00:00:51,96
00:00:53,95
00:00:56,95
00:00:59,96
00:01:01,97
00:01:04,97
00:01:07,97
00:01:08,93
00:01:10,92
00:01:12,91
00:01:14,91
00:01:17,91
00:01:18,92
00:01:20,94
00:01:22,96
00:01:24,94
00:01:26,91
00:01:27,90
00:01:29,90
00:01:32,90
00:01:33,92
00:01:36,92
00:01:39,93
00:01:41,94
00:01:44,94
00:01:45,93
00:01:47,92
00:01:49,92
00:01:52,92
00:01:55,92
00:01:58,91
00:02:01,91
00:02:04,92
00:02:07,92
00:02:08,93
00:02:11,93
00:02:12,92
00:02:14,94
00:02:17,94
00:02:19,93
00:02:22,93
00:02:23,93
00:02:26,93
00:02:27,92
00:02:30,92
00:02:31,93
00:02:33,94
00:02:35,95
00:02:37,96
00:02:38,95
00:02:40,94
00:02:42,93
00:02:44,92
00:02:46,91
00:02:48,89
00:02:50,87
00:02:52,86
00:02:55,86
00:02:58,87
00:03:00,88
00:03:02,89
00:03:03,90
00:03:05,91
00:03:08,91
00:03:09,90
00:03:11,89
00:03:13,90
00:03:16,90
00:03:19,90
00:03:22,90
00:03:25,89
00:03:26,88
00:03:28,89
00:03:30,90
00:03:32,89
00:03:34,88
00:03:37,88
00:03:38,88
00:03:40,89
00:03:42,90
00:03:45,90
00:03:46,90
00:03:49,90
00:03:51,91
00:03:53,91
00:03:55,90
00:03:57,92
00:03:59,96
00:04:01,97
00:04:03,93
00:04:05,88
00:04:07,89
00:04:09,93
00:04:11,96
00:04:13,97
00:04:16,97
00:04:18,95
00:04:20,93
00:04:22,94
00:04:24,96
00:04:26,95
00:04:28,92
00:04:31,92
00:04:32,90
00:04:34,89
00:04:36,88
00:04:38,87
00:04:39,88
00:04:41,90
00:04:43,89
00:04:45,86
00:04:47,85
00:04:49,91
00:04:51,96
00:04:54,96
00:04:55,92
00:04:57,86
00:04:59,81
00:05:01,80
00:05:02,81
00:05:04,82
00:05:07,82
00:05:08,80
00:05:10,78
00:05:13,78
00:05:14,79
00:05:16,80
00:05:18,81
00:05:20,82
00:05:22,84
00:05:24,86
00:05:27,86
00:05:30,86
00:05:31,87
00:05:33,88
00:05:35,90
00:05:37,91
00:05:39,90
00:05:41,87
00:05:43,85
00:05:45,84
00:05:47,85
00:05:49,86
00:05:50,88
00:05:52,90
00:05:54,88
00:05:56,85
00:05:58,84
00:06:00,85
00:06:02,86
00:06:04,89
00:06:06,92
00:06:09,92
00:06:10,90
00:06:12,88
00:06:14,85
00:06:17,86
00:06:19,86
00:06:22,86
00:06:23,85
00:06:25,85
00:06:28,85
00:06:29,85
00:06:31,86
00:06:34,86
00:06:35,86
00:06:38,86
00:06:40,88
00:06:42,89
00:06:44,90
00:06:46,88
00:06:48,88
00:06:50,86
00:06:52,85
00:06:54,86
00:06:56,87
00:06:59,87
00:07:00,85
00:07:02,84
00:07:05,84
00:07:08,84
00:07:09,85
00:07:11,86
00:07:13,87
00:07:15,90
00:07:17,91
00:07:19,90
00:07:21,89
00:07:23,88
00:07:25,87
00:07:26,88
00:07:28,90
00:07:30,89
00:07:32,87
00:07:34,86
00:07:37,86
00:07:38,87
00:07:40,88
00:07:42,86
00:07:45,86
00:07:46,87
00:07:48,86
00:07:50,84
00:07:51,85
00:07:53,86
00:07:55,88
00:07:57,87
00:07:59,86
00:08:01,84
00:08:03,85
00:08:06,85
00:08:07,86
00:08:10,86
00:08:11,87
00:08:13,94
00:08:14,98
00:08:16,99
00:08:18,100
00:08:20,100
00:08:22,100
00:08:24,98
00:08:26,97
00:08:28,96
00:08:30,93
00:08:32,91
00:08:34,90
00:08:37,90
00:08:39,92
00:08:42,92
00:08:43,90
00:08:45,86
00:08:47,83
00:08:49,82
00:08:51,80
00:08:54,80
00:08:57,80
00:09:00,80
00:09:02,82
00:09:04,82
00:09:07,82
00:09:08,84
00:09:10,86
00:09:12,87
00:09:14,88
00:09:16,89
00:09:19,89
00:09:20,90
00:09:22,88
00:09:24,86
00:09:26,85
00:09:27,85
00:09:29,86
00:09:31,88
00:09:34,88
00:09:35,86
00:09:37,85
00:09:40,85
00:09:41,86
00:09:43,87
00:09:45,86
00:09:48,86
00:09:50,88
00:09:52,90
00:09:55,90
00:09:56,91
00:09:58,92
00:10:01,92
00:10:04,92
00:10:06,91
00:10:08,89
00:10:10,88
00:10:12,89
00:10:14,91
00:10:15,92
00:10:18,92
00:10:19,91
00:10:21,90
00:10:23,89
00:10:25,90
00:10:27,91
00:10:29,93
00:10:31,95
00:10:33,97
00:10:35,99
00:10:37,98
00:10:38,100
00:10:41,100
00:10:44,100
00:10:46,102
00:10:48,103
00:10:50,104
00:10:52,103
00:10:54,101
00:10:56,102
00:10:59,102
00:11:00,101
00:11:02,97
00:11:03,96
00:11:05,95
00:11:07,96
00:11:09,97
00:11:12,97
00:11:13,96
00:11:15,95
00:11:17,93
00:11:19,92
00:11:22,92
00:11:23,92
00:11:25,90
00:11:26,88
00:11:28,87
00:11:30,86
00:11:32,87
00:11:34,88
00:11:36,88
00:11:38,90
00:11:40,93
00:11:42,94
00:11:44,95
00:11:46,96
00:11:48,95
00:11:50,94
00:11:51,92
00:11:53,92
00:11:55,93
00:11:57,94
00:11:59,92
00:12:02,92
00:12:03,90
00:12:05,89
00:12:07,86
00:12:09,84
00:12:11,83
00:12:13,82
