time,value
00:00:01,60
00:00:03,62
00:00:06,62
00:00:09,62
00:00:10,60
00:00:12,61
00:00:14,62
00:00:17,62
00:00:20,62
00:00:22,63
00:00:24,64
00:00:27,64
00:00:30,64
00:00:33,64
00:00:36,64
00:00:39,64
00:00:42,64
00:00:45,64
00:00:48,64
00:00:49,63
00:00:52,62
00:00:55,62
00:00:56,61
00:00:58,60
00:01:01,60
00:01:04,60
00:01:07,60
00:01:08,62
00:01:11,62
00:01:12,63
00:01:15,63
00:01:16,64
00:01:19,64
00:01:22,64
00:01:25,64
00:01:28,64
00:01:31,64
00:01:33,64
00:01:35,63
00:01:37,62
00:01:40,62
00:01:43,62
00:01:44,61
00:01:47,61
00:01:48,60
00:01:51,60
00:01:54,60
00:01:57,60
00:02:00,60
00:02:02,61
00:02:04,62
00:02:06,63
00:02:07,64
00:02:10,64
00:02:13,64
00:02:15,63
00:02:18,63
00:02:21,63
00:02:24,63
00:02:27,62
00:02:30,62
00:02:32,61
00:02:35,61
00:02:36,60
00:02:38,60
00:02:40,61
00:02:42,62
00:02:45,62
00:02:48,62
00:02:51,62
00:02:54,64
00:02:57,65
00:02:59,66
00:03:01,65
00:03:04,65
00:03:05,64
00:03:08,64
00:03:11,63
00:03:13,62
00:03:16,62
00:03:17,61
00:03:18,60
00:03:21,60
00:03:24,60
00:03:26,59
00:03:28,60
00:03:30,59
00:03:33,59
00:03:34,60
00:03:36,59
00:03:38,60
00:03:40,60
00:03:43,60
00:03:45,62
00:03:47,64
00:03:49,65
00:03:51,64
00:03:53,62
00:03:55,61
00:03:58,61
00:03:59,60
00:04:01,62
00:04:04,62
00:04:06,63
00:04:09,63
00:04:12,63
00:04:14,62
00:04:17,62
00:04:20,60
00:04:23,60
00:04:26,60
00:04:29,60
00:04:32,60
00:04:35,60
00:04:38,60
00:04:41,60
00:04:44,60
00:04:47,60
00:04:49,60
00:04:51,61
00:04:54,61
00:04:56,60
00:04:58,60
00:05:01,60
00:05:04,60
00:05:07,60
00:05:10,60
00:05:13,60
00:05:16,60
00:05:19,60
00:05:22,60
00:05:23,59
00:05:25,58
00:05:28,58
00:05:31,58
00:05:33,59
00:05:36,59
00:05:37,60
00:05:39,62
00:05:42,64
00:05:44,68
00:05:46,70
00:05:48,71
00:05:50,72
00:05:52,68
00:05:54,66
00:05:56,65
00:05:58,63
00:06:01,63
00:06:02,61
00:06:05,61
00:06:06,61
00:06:07,60
00:06:10,60
00:06:13,60
00:06:15,62
00:06:17,64
00:06:19,67
00:06:21,69
00:06:23,70
00:06:25,69
00:06:27,67
00:06:29,66
00:06:30,65
00:06:33,65
00:06:34,63
00:06:36,61
00:06:38,60
00:06:40,59
00:06:42,60
00:06:44,61
00:06:46,60
00:06:48,61
00:06:50,60
00:06:52,59
00:06:54,59
00:06:55,58
00:06:57,57
00:07:00,57
00:07:01,58
00:07:04,58
00:07:07,58
00:07:09,59
00:07:11,60
00:07:14,60
00:07:15,62
00:07:18,63
00:07:21,63
00:07:24,63
00:07:26,62
00:07:29,62
00:07:32,61
00:07:34,60
00:07:37,60
00:07:40,59
00:07:42,58
00:07:45,58
00:07:48,58
00:07:49,59
00:07:51,59
00:07:53,60
00:07:55,59
00:07:57,58
00:08:00,58
00:08:03,58
00:08:05,60
00:08:08,60
00:08:10,62
00:08:13,62
00:08:16,62
00:08:19,62
00:08:20,61
00:08:23,61
00:08:26,60
00:08:29,60
00:08:30,59
00:08:33,58
00:08:36,58
00:08:37,57
00:08:40,57
00:08:43,57
00:08:46,57
00:08:47,58
00:08:50,58
00:08:53,58
00:08:54,59
00:08:56,59
00:08:58,60
00:09:01,60
00:09:04,60
00:09:06,60
00:09:09,60
00:09:12,60
00:09:15,60
00:09:18,60
00:09:20,61
00:09:23,61
00:09:26,63
00:09:27,62
00:09:30,62
00:09:33,61
00:09:35,60
00:09:38,60
00:09:41,60
00:09:43,61
00:09:45,60
00:09:48,60
00:09:51,60
00:09:54,60
00:09:56,59
00:09:59,59
00:10:02,59
00:10:05,59
00:10:06,59
00:10:08,60
00:10:10,59
00:10:12,58
00:10:15,59
00:10:18,59
00:10:21,60
00:10:24,60
00:10:27,60
00:10:30,60
00:10:33,59
00:10:35,60
00:10:37,59
00:10:40,60
00:10:43,60
00:10:46,60
00:10:48,60
00:10:51,60
00:10:54,60
00:10:56,60
00:10:58,61
00:11:01,61
00:11:02,60
00:11:03,61
00:11:05,60
00:11:07,58
00:11:10,58
00:11:11,58
00:11:14,58
00:11:15,59
00:11:17,58
00:11:19,58
00:11:21,58
00:11:24,58
00:11:27,59
00:11:30,60
00:11:33,60
00:11:36,60
00:11:39,60
00:11:40,61
00:11:43,61
00:11:46,61
00:11:49,61
00:11:52,61
00:11:55,60
00:11:58,60
00:11:59,59
00:12:02,58
00:12:03,58
00:12:06,58
00:12:09,58
00:12:11,59
00:12:14,59
00:12:15,59
00:12:17,58
00:12:19,59
00:12:22,59
00:12:23,58
00:12:25,58
00:12:27,59
00:12:28,58
00:12:31,58
00:12:32,59
00:12:34,58
00:12:37,58
00:12:38,59
00:12:41,59
00:12:42,60
00:12:45,60
00:12:48,60
00:12:51,60
00:12:54,60
00:12:57,59
00:12:59,58
00:13:02,58
00:13:05,58
00:13:08,58
00:13:11,58
00:13:14,58
00:13:17,58
00:13:20,58
00:13:22,58
00:13:25,58
00:13:28,58
00:13:30,59
00:13:32,59
00:13:34,60
00:13:37,60
00:13:40,60
00:13:43,60
00:13:46,60
00:13:49,60
00:13:52,60
00:13:53,59
00:13:55,58
00:13:58,58
00:14:01,58
00:14:04,58
00:14:07,58
00:14:08,59
00:14:10,59
00:14:12,60
00:14:14,59
00:14:17,59
00:14:18,58
00:14:21,58
00:14:24,58
00:14:26,60
00:14:27,60
00:14:30,60
00:14:33,59
00:14:35,60
00:14:38,60
00:14:41,60
00:14:44,60
00:14:47,60
00:14:50,60
00:14:53,60
00:14:54,58
00:14:57,58
00:15:00,58
00:15:03,58
00:15:06,58
00:15:09,58
00:15:12,58
00:15:15,58
00:15:18,58
00:15:21,58
00:15:24,58
00:15:25,59
00:15:27,58
00:15:30,58
00:15:33,58
00:15:36,58
00:15:39,58
00:15:40,58
00:15:43,58
00:15:46,58
00:15:49,58
00:15:52,58
00:15:55,58
00:15:58,58
00:16:01,58
00:16:04,58
00:16:07,58
00:16:10,58
00:16:13,58
00:16:14,59
00:16:16,60
00:16:19,60
00:16:22,60
00:16:25,58
00:16:28,58
00:16:31,58
00:16:34,58
00:16:37,58
00:16:39,57
00:16:42,56
00:16:44,57
00:16:46,58
00:16:49,58
00:16:52,58
00:16:54,58
00:16:56,59
00:16:59,59
00:17:00,60
00:17:03,60
00:17:06,60
00:17:09,60
00:17:11,61
00:17:14,61
00:17:15,60
00:17:18,60
00:17:21,60
00:17:24,60
00:17:27,60
00:17:30,60
00:17:32,59
00:17:35,59
00:17:36,60
00:17:38,59
00:17:40,60
00:17:43,60
00:17:46,60
00:17:49,60
00:17:50,61
00:17:53,60
00:17:56,60
00:17:59,60
00:18:01,60
00:18:04,60
00:18:05,59
00:18:08,59
00:18:09,58
00:18:12,58
00:18:15,58
00:18:18,58
00:18:21,58
00:18:24,58
00:18:26,59
00:18:29,59
00:18:32,59
00:18:34,60
00:18:37,60
00:18:38,62
00:18:41,62
00:18:44,62
00:18:47,62
00:18:50,62
00:18:51,61
00:18:53,60
00:18:56,60
00:18:57,59
00:18:59,58
00:19:02,58
00:19:04,57
00:19:06,57
00:19:08,56
00:19:11,56
00:19:14,56
00:19:16,57
00:19:18,58
00:19:21,58
00:19:22,59
00:19:25,59
00:19:28,60
00:19:31,60
00:19:34,60
00:19:37,60
00:19:39,61
00:19:41,62
00:19:44,62
00:19:47,61
00:19:49,60
00:19:52,59
00:19:55,59
00:19:56,58
00:19:59,58
00:20:02,58
00:20:05,58
00:20:08,58
00:20:11,58
00:20:14,58
00:20:16,58
00:20:17,59
00:20:20,59
00:20:21,60
00:20:24,60
00:20:27,61
00:20:30,61
00:20:33,61
00:20:36,61
00:20:39,61
00:20:40,60
00:20:43,60
00:20:46,60
00:20:49,60
00:20:52,61
00:20:54,60
00:20:57,60
00:21:00,61
00:21:02,60
00:21:05,59
00:21:07,58
00:21:10,58
00:21:13,57
00:21:16,57
00:21:17,56
00:21:19,57
00:21:21,56
00:21:23,56
00:21:26,56
00:21:28,58
00:21:31,58
00:21:32,59
00:21:34,60
00:21:37,60
00:21:40,60
00:21:42,61
00:21:44,60
00:21:47,60
00:21:50,60
00:21:53,60
00:21:56,60
00:21:59,60
00:22:02,60
00:22:05,60
00:22:07,59
00:22:09,58
00:22:11,59
00:22:14,59
00:22:17,59
00:22:20,59
00:22:22,60
00:22:25,60
00:22:28,59
00:22:31,59
00:22:32,58
00:22:34,59
00:22:36,60
00:22:39,60
00:22:42,60
00:22:45,60
00:22:48,60
00:22:51,60
00:22:54,60
00:22:57,60
00:22:59,59
00:23:01,58
00:23:04,58
00:23:07,58
00:23:08,59
00:23:11,59
00:23:14,60
00:23:17,60
00:23:18,59
00:23:21,59
00:23:22,60
00:23:25,60
00:23:28,59
00:23:31,59
00:23:34,59
00:23:35,60
00:23:38,60
00:23:39,60
00:23:41,58
00:23:44,58
00:23:47,58
00:23:50,58
00:23:53,58
00:23:56,59
00:23:58,60
00:24:01,60
00:24:04,60
00:24:06,59
00:24:09,59
00:24:12,59
