time,value
00:00:02,81
00:00:03,80
00:00:05,80
00:00:07,77
00:00:09,74
00:00:11,71
00:00:13,70
00:00:15,68
00:00:17,67
00:00:18,66
00:00:21,66
00:00:22,65
00:00:24,64
00:00:26,64
00:00:28,65
00:00:30,64
00:00:32,64
00:00:34,66
00:00:36,66
00:00:38,68
00:00:41,68
00:00:43,70
00:00:45,71
00:00:47,72
00:00:50,72
00:00:53,71
00:00:55,70
00:00:57,68
00:01:00,68
00:01:01,67
00:01:04,67
00:01:05,66
00:01:08,66
00:01:11,66
00:01:14,66
00:01:16,68
00:01:19,68
00:01:22,69
00:01:25,69
00:01:28,69
00:01:30,70
00:01:33,71
00:01:35,72
00:01:37,74
00:01:39,75
00:01:41,76
00:01:44,76
00:01:45,74
00:01:47,73
00:01:49,72
00:01:51,71
00:01:53,70
00:01:54,68
00:01:57,68
00:01:58,67
00:02:00,66
00:02:02,67
00:02:04,66
00:02:07,66
00:02:10,66
00:02:13,66
00:02:14,67
00:02:16,68
00:02:18,70
00:02:19,72
00:02:21,74
00:02:23,76
00:02:25,78
00:02:27,79
00:02:29,80
00:02:31,82
00:02:33,83
00:02:35,84
00:02:37,85
00:02:39,84
00:02:41,82
00:02:42,81
00:02:45,81
00:02:46,80
00:02:48,79
00:02:50,77
00:02:52,75
00:02:54,73
00:02:56,72
00:02:58,71
00:03:00,69
00:03:03,69
00:03:04,70
00:03:06,67
00:03:07,66
00:03:09,65
00:03:11,65
00:03:13,65
00:03:15,64
00:03:18,64
00:03:21,64
00:03:24,64
00:03:25,64
00:03:28,64
00:03:29,64
00:03:32,64
00:03:34,63
00:03:37,63
00:03:38,63
00:03:40,64
00:03:43,64
00:03:44,66
00:03:47,66
00:03:50,66
00:03:52,67
00:03:54,68
00:03:55,69
00:03:57,68
00:04:00,68
00:04:01,69
00:04:03,70
00:04:06,70
00:04:09,70
00:04:11,68
00:04:14,68
00:04:17,68
00:04:18,67
00:04:21,67
00:04:22,66
00:04:25,66
00:04:26,66
00:04:28,66
00:04:31,66
00:04:34,66
00:04:36,65
00:04:39,65
00:04:40,66
00:04:42,66
00:04:43,67
00:04:46,67
00:04:47,68
00:04:50,68
00:04:53,70
00:04:55,72
00:04:57,74
00:05:00,74
00:05:01,74
00:05:03,73
00:05:05,72
00:05:08,72
00:05:11,72
00:05:12,74
00:05:14,73
00:05:16,72
00:05:18,72
00:05:20,70
00:05:23,70
00:05:24,69
00:05:26,67
00:05:28,66
00:05:30,64
00:05:31,63
00:05:34,63
00:05:35,62
00:05:37,61
00:05:39,60
00:05:42,60
00:05:43,61
00:05:45,62
00:05:47,64
00:05:49,64
00:05:51,65
00:05:53,67
00:05:56,67
00:05:59,67
00:06:00,66
00:06:03,66
00:06:04,68
00:06:06,70
00:06:08,71
00:06:10,73
00:06:12,76
00:06:14,78
00:06:16,80
00:06:18,79
00:06:19,79
00:06:22,79
00:06:23,84
00:06:25,80
00:06:27,75
00:06:29,73
00:06:32,73
00:06:33,74
00:06:36,74
00:06:37,77
00:06:39,76
00:06:41,75
00:06:44,73
00:06:46,73
00:06:48,72
00:06:51,72
00:06:52,71
00:06:54,72
00:06:57,72
00:07:00,72
00:07:02,71
00:07:04,72
00:07:06,73
00:07:07,72
00:07:09,74
00:07:11,73
00:07:13,72
00:07:15,73
00:07:18,73
00:07:19,71
00:07:22,71
00:07:23,70
00:07:25,69
00:07:27,70
00:07:30,69
00:07:33,69
00:07:34,68
00:07:37,68
