time,value
00:00:00,75
00:00:02,80
00:00:04,82
00:00:06,84
00:00:07,85
00:00:09,86
00:00:11,85
00:00:13,82
00:00:15,78
00:00:17,77
00:00:19,77
00:00:22,77
00:00:25,76
00:00:27,75
00:00:29,74
00:00:32,74
00:00:35,74
00:00:36,72
00:00:39,72
00:00:40,72
00:00:42,71
00:00:44,72
00:00:46,74
00:00:49,74
00:00:52,74
00:00:54,73
00:00:55,72
00:00:57,70
00:00:59,68
00:01:01,67
00:01:03,66
00:01:05,67
00:01:07,68
00:01:09,69
00:01:11,70
00:01:14,70
00:01:17,74
00:01:19,77
00:01:20,76
00:01:22,77
00:01:24,75
00:01:26,74
00:01:28,73
00:01:30,70
00:01:32,68
00:01:34,70
00:01:36,71
00:01:38,69
00:01:41,69
00:01:42,69
00:01:45,70
00:01:48,70
00:01:49,69
00:01:52,69
00:01:55,69
00:01:57,68
00:01:59,70
00:02:02,70
00:02:03,71
00:02:05,72
00:02:07,71
00:02:08,70
00:02:11,70
00:02:12,69
00:02:14,68
00:02:17,68
00:02:20,67
00:02:22,66
00:02:25,66
00:02:26,67
00:02:28,68
00:02:31,70
00:02:33,72
00:02:35,74
00:02:38,74
00:02:39,71
00:02:41,69
00:02:43,68
00:02:45,67
00:02:47,67
00:02:49,68
00:02:52,68
00:02:53,67
00:02:55,66
00:02:58,66
00:03:01,66
00:03:02,67
00:03:04,66
00:03:07,66
00:03:08,67
00:03:10,68
00:03:13,68
00:03:14,69
00:03:17,69
00:03:19,68
00:03:22,68
00:03:23,67
00:03:25,66
00:03:27,66
00:03:30,66
00:03:31,65
00:03:33,66
00:03:36,66
00:03:39,65
00:03:42,65
00:03:44,66
00:03:47,66
00:03:50,65
00:03:52,64
00:03:54,66
00:03:57,66
00:04:00,66
00:04:03,66
00:04:04,66
00:04:06,65
00:04:07,66
00:04:10,66
00:04:13,66
00:04:16,66
00:04:19,66
00:04:22,66
00:04:23,67
00:04:26,67
00:04:27,66
00:04:30,66
00:04:33,66
00:04:36,66
00:04:39,66
00:04:42,67
00:04:45,67
00:04:46,66
00:04:49,66
00:04:50,65
00:04:52,64
00:04:54,65
00:04:57,65
00:04:59,64
00:05:01,65
00:05:04,65
00:05:05,64
00:05:07,64
00:05:10,64
00:05:13,64
00:05:16,64
00:05:19,64
00:05:20,63
00:05:22,62
00:05:25,62
00:05:26,62
00:05:29,62
00:05:32,62
00:05:34,61
00:05:37,61
00:05:38,60
00:05:41,60
00:05:42,61
00:05:43,62
00:05:46,62
00:05:47,63
00:05:49,64
00:05:51,65
00:05:53,66
00:05:56,66
00:05:57,67
00:06:00,67
00:06:03,67
00:06:06,67
00:06:07,66
00:06:10,66
00:06:12,65
00:06:14,64
00:06:17,64
00:06:18,62
00:06:21,62
00:06:24,63
00:06:26,64
00:06:29,64
00:06:32,64
00:06:35,64
00:06:38,64
00:06:41,64
00:06:44,64
00:06:47,64
00:06:50,64
00:06:53,64
00:06:55,63
00:06:56,62
00:06:59,62
00:07:02,62
00:07:05,62
00:07:08,63
00:07:11,63
00:07:12,64
00:07:15,64
00:07:16,65
00:07:18,66
00:07:21,66
00:07:24,66
00:07:27,65
00:07:29,64
00:07:32,64
00:07:33,63
00:07:35,62
00:07:38,62
00:07:41,61
00:07:44,60
00:07:47,60
00:07:50,60
00:07:52,59
00:07:55,59
00:07:58,60
