time,value
09:06:43,96
09:06:44,97
09:06:46,97
09:06:49,97
09:06:50,98
09:06:52,100
09:06:54,102
09:06:56,101
09:06:58,102
09:07:00,104
09:07:02,102
09:07:04,103
09:07:06,102
09:07:08,99
09:07:09,97
09:07:11,97
09:07:13,95
09:07:15,93
09:07:18,93
09:07:19,92
09:07:21,91
09:07:23,90
09:07:25,89
09:07:27,86
09:07:29,87
09:07:31,88
09:07:34,91
09:07:36,92
09:07:39,92
09:07:40,93
09:07:42,94
09:07:44,95
09:07:47,95
09:07:48,93
09:07:51,93
09:07:54,93
09:07:56,91
09:07:57,90
09:08:00,90
09:08:03,89
09:08:05,87
09:08:07,86
09:08:09,85
09:08:11,86
09:08:14,86
09:08:17,87
09:08:20,87
09:08:22,86
09:08:25,86
09:08:26,88
09:08:28,86
09:08:30,85
09:08:32,84
09:08:35,84
09:08:36,86
09:08:38,89
09:08:41,89
09:08:42,90
09:08:44,92
09:08:45,93
09:08:47,90
09:08:49,94
09:08:51,100
09:08:54,100
09:08:55,98
09:08:58,98
09:08:59,96
09:09:01,98
09:09:04,98
09:09:05,96
09:09:07,97
09:09:08,96
09:09:10,95
09:09:12,97
09:09:15,97
09:09:16,98
09:09:19,98
09:09:20,97
09:09:22,101
09:09:24,103
09:09:26,104
09:09:28,103
09:09:30,105
09:09:33,103
09:09:36,103
09:09:37,104
09:09:39,102
09:09:41,100
09:09:43,101
09:09:46,101
09:09:47,102
09:09:49,100
09:09:51,101
09:09:54,101
09:09:55,100
09:09:56,98
09:09:59,98
09:10:00,99
09:10:02,98
09:10:04,96
09:10:06,92
09:10:08,93
09:10:11,93
09:10:14,94
09:10:16,96
09:10:18,102
09:10:20,101
09:10:21,98
09:10:23,97
09:10:26,97
09:10:27,96
09:10:29,98
09:10:31,97
09:10:33,99
09:10:35,101
09:10:38,101
09:10:41,102
09:10:43,103
09:10:44,102
09:10:46,103
09:10:48,99
09:10:50,100
09:10:52,99
09:10:54,98
09:10:57,98
09:11:00,99
09:11:02,100
09:11:04,101
09:11:06,102
09:11:09,103
09:11:12,103
09:11:13,104
09:11:15,102
09:11:17,100
09:11:19,99
09:11:21,99
09:11:24,99
09:11:25,100
09:11:27,101
09:11:29,102
09:11:32,102
09:11:35,103
09:11:37,102
09:11:40,102
09:11:41,103
09:11:44,102
09:11:47,102
09:11:50,103
09:11:53,103
09:11:56,102
09:11:59,102
09:12:02,101
09:12:04,102
09:12:06,103
09:12:07,102
09:12:09,101
09:12:11,103
09:12:13,101
09:12:15,103
09:12:17,104
09:12:19,102
09:12:21,101
09:12:23,95
09:12:25,91
09:12:28,91
09:12:29,90
09:12:32,90
09:12:33,93
09:12:35,95
09:12:37,96
09:12:40,96
09:12:41,98
09:12:44,98
09:12:46,95
09:12:48,97
09:12:50,99
09:12:52,101
09:12:55,101
09:12:56,100
09:12:59,100
09:13:00,102
09:13:03,102
09:13:04,103
09:13:07,103
09:13:09,101
09:13:11,100
09:13:13,101
09:13:15,100
09:13:17,102
09:13:19,101
09:13:21,100
09:13:23,99
09:13:25,100
09:13:27,99
09:13:29,97
09:13:31,96
09:13:32,98
09:13:34,96
09:13:36,87
09:13:38,85
09:13:40,83
09:13:42,81
09:13:44,82
09:13:46,86
09:13:48,89
09:13:50,91
09:13:52,89
09:13:55,89
09:13:57,91
09:13:59,92
09:14:01,94
09:14:03,95
09:14:05,98
09:14:07,100
09:14:10,100
09:14:11,100
09:14:14,100
09:14:17,100
09:14:19,109
09:14:20,115
09:14:23,115
09:14:26,114
09:14:28,113
09:14:31,113
09:14:32,114
