spo2,minute
97.9,2024-02-14T02:48:33
97.3,2024-02-14T02:49:33
97.5,2024-02-14T02:51:33
98.1,2024-02-14T02:52:33
98.7,2024-02-14T02:53:33
98.8,2024-02-14T02:54:33
98.7,2024-02-14T02:55:33
98.8,2024-02-14T02:56:33
97.8,2024-02-14T03:00:33
96.0,2024-02-14T03:01:33
95.3,2024-02-14T03:02:33
94.6,2024-02-14T03:03:33
94.5,2024-02-14T03:06:33
95.9,2024-02-14T03:08:33
97.4,2024-02-14T03:09:33
98.1,2024-02-14T03:10:33
99.0,2024-02-14T03:11:33
98.9,2024-02-14T03:12:33
97.5,2024-02-14T03:13:33
96.0,2024-02-14T03:16:33
95.7,2024-02-14T03:19:33
96.1,2024-02-14T03:20:33
96.5,2024-02-14T03:21:33
96.4,2024-02-14T03:23:33
96.5,2024-02-14T03:25:33
96.0,2024-02-14T03:26:33
95.4,2024-02-14T03:27:33
95.1,2024-02-14T03:28:33
94.8,2024-02-14T03:29:33
94.6,2024-02-14T03:30:33
94.4,2024-02-14T03:31:33
94.0,2024-02-14T03:32:33
93.7,2024-02-14T03:33:33
93.8,2024-02-14T03:34:33
94.0,2024-02-14T03:35:33
95.4,2024-02-14T03:37:33
96.7,2024-02-14T03:38:33
97.4,2024-02-14T03:39:33
97.9,2024-02-14T03:40:33
98.4,2024-02-14T03:41:33
98.7,2024-02-14T03:42:33
98.8,2024-02-14T03:43:33
91.6,2024-02-14T04:01:33
93.6,2024-02-14T04:04:33
96.1,2024-02-14T04:06:33
97.2,2024-02-14T04:08:33
97.4,2024-02-14T04:09:33
97.6,2024-02-14T04:10:33
97.7,2024-02-14T04:11:33
97.8,2024-02-14T04:12:33
97.9,2024-02-14T04:13:33
97.9,2024-02-14T04:14:33
98.0,2024-02-14T04:15:33
98.0,2024-02-14T04:16:33
98.1,2024-02-14T04:17:33
98.1,2024-02-14T04:18:33
98.1,2024-02-14T04:19:33
98.1,2024-02-14T04:20:33
98.1,2024-02-14T04:21:33
98.1,2024-02-14T04:22:33
98.1,2024-02-14T04:23:33
98.1,2024-02-14T04:24:33
98.0,2024-02-14T04:25:33
98.0,2024-02-14T04:26:33
98.1,2024-02-14T04:27:33
98.0,2024-02-14T04:28:33
97.9,2024-02-14T04:30:33
97.1,2024-02-14T04:34:33
