spo2,minute
98.6,2024-02-02T22:59:04
99.2,2024-02-02T23:00:04
99.1,2024-02-02T23:01:04
99.0,2024-02-02T23:02:04
98.8,2024-02-02T23:03:04
98.7,2024-02-02T23:04:04
98.6,2024-02-02T23:05:04
98.6,2024-02-02T23:06:04
98.5,2024-02-02T23:07:04
98.4,2024-02-02T23:08:04
98.4,2024-02-02T23:09:04
98.3,2024-02-02T23:10:04
98.3,2024-02-02T23:11:04
98.2,2024-02-02T23:12:04
98.2,2024-02-02T23:13:04
98.1,2024-02-02T23:14:04
98.2,2024-02-02T23:15:04
98.2,2024-02-02T23:16:04
98.2,2024-02-02T23:17:04
98.2,2024-02-02T23:18:04
98.2,2024-02-02T23:19:04
98.2,2024-02-02T23:20:04
98.2,2024-02-02T23:21:04
98.2,2024-02-02T23:22:04
98.2,2024-02-02T23:23:04
98.1,2024-02-02T23:24:04
97.4,2024-02-02T23:25:04
97.3,2024-02-02T23:26:04
97.0,2024-02-02T23:28:04
96.4,2024-02-02T23:29:04
96.1,2024-02-02T23:30:04
95.8,2024-02-02T23:31:04
95.6,2024-02-02T23:32:04
95.5,2024-02-02T23:33:04
95.6,2024-02-02T23:34:04
95.6,2024-02-02T23:35:04
95.7,2024-02-02T23:36:04
95.7,2024-02-02T23:37:04
95.8,2024-02-02T23:38:04
95.7,2024-02-02T23:39:04
95.8,2024-02-02T23:40:04
95.8,2024-02-02T23:41:04
95.7,2024-02-02T23:42:04
95.7,2024-02-02T23:43:04
95.7,2024-02-02T23:44:04
95.8,2024-02-02T23:45:04
95.9,2024-02-02T23:46:04
95.8,2024-02-02T23:47:04
95.9,2024-02-02T23:48:04
95.9,2024-02-02T23:49:04
96.0,2024-02-02T23:50:04
95.8,2024-02-02T23:51:04
95.6,2024-02-02T23:52:04
95.6,2024-02-02T23:53:04
95.7,2024-02-02T23:54:04
95.6,2024-02-02T23:55:04
95.6,2024-02-02T23:56:04
95.5,2024-02-02T23:57:04
95.6,2024-02-02T23:58:04
95.5,2024-02-02T23:59:04
95.5,2024-02-03T00:00:04
95.5,2024-02-03T00:01:04
95.6,2024-02-03T00:02:04
95.6,2024-02-03T00:03:04
95.5,2024-02-03T00:04:04
95.6,2024-02-03T00:05:04
95.7,2024-02-03T00:06:04
95.6,2024-02-03T00:07:04
95.6,2024-02-03T00:08:04
95.7,2024-02-03T00:09:04
95.6,2024-02-03T00:10:04
95.8,2024-02-03T00:11:04
95.8,2024-02-03T00:12:04
95.8,2024-02-03T00:13:04
95.9,2024-02-03T00:14:04
95.7,2024-02-03T00:15:04
95.6,2024-02-03T00:16:04
95.7,2024-02-03T00:17:04
95.9,2024-02-03T00:18:04
96.4,2024-02-03T00:22:04
96.9,2024-02-03T00:23:04
97.1,2024-02-03T00:24:04
