spo2,minute
90.5,2023-11-20T02:35:33
93.1,2023-11-20T02:36:33
94.7,2023-11-20T02:37:33
95.8,2023-11-20T02:38:33
96.4,2023-11-20T02:39:33
96.7,2023-11-20T02:40:33
97.0,2023-11-20T02:41:33
97.1,2023-11-20T02:42:33
97.2,2023-11-20T02:43:33
97.3,2023-11-20T02:44:33
97.4,2023-11-20T02:45:33
97.4,2023-11-20T02:46:33
97.5,2023-11-20T02:47:33
97.4,2023-11-20T02:48:33
97.4,2023-11-20T02:49:33
97.4,2023-11-20T02:50:33
97.4,2023-11-20T02:51:33
97.4,2023-11-20T02:53:33
97.4,2023-11-20T02:54:33
97.4,2023-11-20T02:55:33
97.5,2023-11-20T02:56:33
97.5,2023-11-20T02:57:33
97.5,2023-11-20T02:58:33
97.3,2023-11-20T03:02:33
97.2,2023-11-20T03:05:33
97.1,2023-11-20T03:06:33
97.2,2023-11-20T03:07:33
97.1,2023-11-20T03:08:33
97.1,2023-11-20T03:09:33
97.2,2023-11-20T03:10:33
97.2,2023-11-20T03:11:33
97.2,2023-11-20T03:12:33
97.2,2023-11-20T03:13:33
97.2,2023-11-20T03:14:33
97.3,2023-11-20T03:15:33
97.2,2023-11-20T03:16:33
97.2,2023-11-20T03:17:33
97.3,2023-11-20T03:18:33
97.3,2023-11-20T03:19:33
97.3,2023-11-20T03:20:33
97.3,2023-11-20T03:21:33
97.4,2023-11-20T03:22:33
97.4,2023-11-20T03:23:33
97.5,2023-11-20T03:24:33
97.4,2023-11-20T03:25:33
97.5,2023-11-20T03:26:33
97.6,2023-11-20T03:27:33
97.7,2023-11-20T03:30:33
97.7,2023-11-20T03:31:33
97.6,2023-11-20T03:32:33
97.6,2023-11-20T03:33:33
97.5,2023-11-20T03:34:33
97.3,2023-11-20T03:36:33
97.1,2023-11-20T03:37:33
97.1,2023-11-20T03:38:33
97.2,2023-11-20T03:39:33
97.3,2023-11-20T03:40:33
97.4,2023-11-20T03:41:33
97.2,2023-11-20T03:42:33
97.3,2023-11-20T03:43:33
97.4,2023-11-20T03:44:33
97.5,2023-11-20T03:45:33
97.6,2023-11-20T03:46:33
97.7,2023-11-20T03:47:33
97.6,2023-11-20T03:48:33
97.8,2023-11-20T03:49:33
97.8,2023-11-20T03:50:33
97.8,2023-11-20T03:51:33
97.6,2023-11-20T03:52:33
97.7,2023-11-20T03:54:33
97.7,2023-11-20T03:56:33
97.7,2023-11-20T03:57:33
98.1,2023-11-20T03:58:33
98.5,2023-11-20T03:59:33
98.6,2023-11-20T04:00:33
98.7,2023-11-20T04:01:33
98.8,2023-11-20T04:02:33
98.8,2023-11-20T04:04:33
98.9,2023-11-20T04:05:33
98.9,2023-11-20T04:06:33
98.4,2023-11-20T04:07:33
98.1,2023-11-20T04:08:33
98.0,2023-11-20T04:09:33
98.3,2023-11-20T04:10:33
98.2,2023-11-20T04:12:33
97.9,2023-11-20T04:13:33
97.9,2023-11-20T04:14:33
98.3,2023-11-20T04:18:33
99.0,2023-11-20T04:19:33
99.0,2023-11-20T04:20:33
99.2,2023-11-20T04:21:33
99.1,2023-11-20T04:22:33
99.3,2023-11-20T04:23:33
99.3,2023-11-20T04:24:33
99.5,2023-11-20T04:25:33
99.6,2023-11-20T04:26:33
99.6,2023-11-20T04:27:33
99.6,2023-11-20T04:28:33
99.7,2023-11-20T04:29:33
99.7,2023-11-20T04:30:33
99.8,2023-11-20T04:31:33
99.7,2023-11-20T04:32:33
99.8,2023-11-20T04:33:33
99.7,2023-11-20T04:34:33
99.8,2023-11-20T04:35:33
99.8,2023-11-20T04:36:33
99.8,2023-11-20T04:37:33
99.7,2023-11-20T04:38:33
99.6,2023-11-20T04:39:33
99.4,2023-11-20T04:40:33
99.6,2023-11-20T04:41:33
99.7,2023-11-20T04:42:33
99.5,2023-11-20T04:45:33
98.6,2023-11-20T04:46:33
98.1,2023-11-20T04:47:33
97.7,2023-11-20T04:48:33
97.5,2023-11-20T04:51:33
97.9,2023-11-20T04:52:33
98.0,2023-11-20T04:53:33
98.2,2023-11-20T04:54:33
98.4,2023-11-20T04:57:33
98.4,2023-11-20T04:58:33
98.3,2023-11-20T04:59:33
98.3,2023-11-20T05:00:33
98.3,2023-11-20T05:01:33
98.2,2023-11-20T05:02:33
98.1,2023-11-20T05:05:33
97.9,2023-11-20T05:06:33
97.7,2023-11-20T05:07:33
97.5,2023-11-20T05:09:33
97.2,2023-11-20T05:10:33
97.0,2023-11-20T05:11:33
96.9,2023-11-20T05:12:33
96.9,2023-11-20T05:13:33
96.9,2023-11-20T05:14:33
96.9,2023-11-20T05:15:33
96.9,2023-11-20T05:16:33
96.7,2023-11-20T05:18:33
96.7,2023-11-20T05:19:33
96.7,2023-11-20T05:20:33
97.0,2023-11-20T05:22:33
97.4,2023-11-20T05:23:33
97.8,2023-11-20T05:24:33
98.0,2023-11-20T05:25:33
98.0,2023-11-20T05:26:33
98.2,2023-11-20T05:27:33
98.3,2023-11-20T05:28:33
98.3,2023-11-20T05:29:33
98.2,2023-11-20T05:30:33
98.3,2023-11-20T05:31:33
98.4,2023-11-20T05:32:33
98.4,2023-11-20T05:34:33
97.9,2023-11-20T05:35:33
97.7,2023-11-20T05:36:33
97.6,2023-11-20T05:37:33
97.6,2023-11-20T05:38:33
97.9,2023-11-20T05:40:33
98.0,2023-11-20T05:41:33
97.8,2023-11-20T05:43:33
98.0,2023-11-20T05:44:33
98.2,2023-11-20T05:45:33
98.3,2023-11-20T05:46:33
98.2,2023-11-20T05:48:33
98.2,2023-11-20T05:51:33
98.1,2023-11-20T05:52:33
98.1,2023-11-20T05:53:33
98.2,2023-11-20T05:54:33
98.2,2023-11-20T05:55:33
97.8,2023-11-20T05:57:33
97.5,2023-11-20T05:58:33
97.1,2023-11-20T05:59:33
96.8,2023-11-20T06:00:33
96.5,2023-11-20T06:01:33
96.3,2023-11-20T06:02:33
96.1,2023-11-20T06:03:33
96.0,2023-11-20T06:04:33
96.0,2023-11-20T06:05:33
95.9,2023-11-20T06:06:33
96.6,2023-11-20T06:08:33
97.0,2023-11-20T06:10:33
97.4,2023-11-20T06:12:33
97.6,2023-11-20T06:13:33
97.7,2023-11-20T06:14:33
97.9,2023-11-20T06:15:33
98.0,2023-11-20T06:16:33
97.9,2023-11-20T06:17:33
97.8,2023-11-20T06:18:33
97.9,2023-11-20T06:19:33
97.8,2023-11-20T06:20:33
97.9,2023-11-20T06:21:33
97.9,2023-11-20T06:22:33
98.1,2023-11-20T06:24:33
98.2,2023-11-20T06:25:33
98.4,2023-11-20T06:26:33
98.4,2023-11-20T06:27:33
98.3,2023-11-20T06:28:33
