spo2,minute
93.3,2023-11-21T00:40:33
94.3,2023-11-21T00:41:33
95.0,2023-11-21T00:42:33
95.6,2023-11-21T00:43:33
95.8,2023-11-21T00:44:33
95.9,2023-11-21T00:45:33
95.8,2023-11-21T00:46:33
96.0,2023-11-21T00:47:33
96.0,2023-11-21T00:48:33
95.9,2023-11-21T00:49:33
96.1,2023-11-21T00:50:33
95.9,2023-11-21T00:51:33
96.1,2023-11-21T00:52:33
96.2,2023-11-21T00:53:33
96.0,2023-11-21T00:54:33
96.4,2023-11-21T00:56:33
96.6,2023-11-21T00:57:33
96.4,2023-11-21T00:58:33
96.3,2023-11-21T00:59:33
96.3,2023-11-21T01:00:33
96.3,2023-11-21T01:01:33
96.3,2023-11-21T01:02:33
96.4,2023-11-21T01:03:33
96.5,2023-11-21T01:04:33
96.7,2023-11-21T01:05:33
96.9,2023-11-21T01:06:33
96.7,2023-11-21T01:08:33
96.7,2023-11-21T01:09:33
96.9,2023-11-21T01:10:33
96.9,2023-11-21T01:11:33
96.9,2023-11-21T01:12:33
97.0,2023-11-21T01:13:33
97.0,2023-11-21T01:14:33
97.1,2023-11-21T01:15:33
97.1,2023-11-21T01:16:33
97.2,2023-11-21T01:17:33
97.3,2023-11-21T01:18:33
97.3,2023-11-21T01:19:33
97.2,2023-11-21T01:20:33
97.2,2023-11-21T01:21:33
97.2,2023-11-21T01:22:33
97.1,2023-11-21T01:23:33
97.0,2023-11-21T01:24:33
97.1,2023-11-21T01:25:33
97.3,2023-11-21T01:26:33
97.2,2023-11-21T01:27:33
97.1,2023-11-21T01:28:33
97.1,2023-11-21T01:29:33
97.1,2023-11-21T01:30:33
97.0,2023-11-21T01:31:33
97.0,2023-11-21T01:32:33
96.9,2023-11-21T01:33:33
96.9,2023-11-21T01:34:33
97.0,2023-11-21T01:35:33
96.9,2023-11-21T01:36:33
96.9,2023-11-21T01:37:33
96.9,2023-11-21T01:38:33
96.8,2023-11-21T01:39:33
96.8,2023-11-21T01:40:33
96.9,2023-11-21T01:41:33
97.0,2023-11-21T01:42:33
96.9,2023-11-21T01:43:33
96.9,2023-11-21T01:44:33
96.9,2023-11-21T01:45:33
96.9,2023-11-21T01:46:33
96.8,2023-11-21T01:47:33
96.9,2023-11-21T01:48:33
96.9,2023-11-21T01:49:33
96.9,2023-11-21T01:50:33
97.0,2023-11-21T01:51:33
97.1,2023-11-21T01:52:33
97.1,2023-11-21T01:53:33
97.1,2023-11-21T01:54:33
97.1,2023-11-21T01:55:33
97.2,2023-11-21T01:56:33
97.2,2023-11-21T01:59:33
97.5,2023-11-21T02:03:33
97.6,2023-11-21T02:04:33
97.6,2023-11-21T02:05:33
97.6,2023-11-21T02:06:33
97.6,2023-11-21T02:07:33
97.6,2023-11-21T02:09:33
97.7,2023-11-21T02:11:33
97.9,2023-11-21T02:12:33
98.0,2023-11-21T02:14:33
98.2,2023-11-21T02:15:33
98.4,2023-11-21T02:17:33
98.0,2023-11-21T02:18:33
97.8,2023-11-21T02:20:33
97.8,2023-11-21T02:21:33
97.8,2023-11-21T02:22:33
97.6,2023-11-21T02:23:33
97.9,2023-11-21T02:25:33
98.1,2023-11-21T02:26:33
98.3,2023-11-21T02:27:33
98.4,2023-11-21T02:28:33
98.3,2023-11-21T02:29:33
98.5,2023-11-21T02:30:33
98.5,2023-11-21T02:31:33
98.6,2023-11-21T02:32:33
98.7,2023-11-21T02:33:33
98.8,2023-11-21T02:34:33
98.8,2023-11-21T02:35:33
98.8,2023-11-21T02:36:33
98.8,2023-11-21T02:37:33
98.7,2023-11-21T02:38:33
98.8,2023-11-21T02:39:33
98.7,2023-11-21T02:40:33
98.6,2023-11-21T02:42:33
98.3,2023-11-21T02:43:33
98.1,2023-11-21T02:44:33
98.0,2023-11-21T02:45:33
97.9,2023-11-21T02:46:33
98.0,2023-11-21T02:47:33
98.0,2023-11-21T02:48:33
98.0,2023-11-21T02:49:33
98.0,2023-11-21T02:50:33
98.0,2023-11-21T02:51:33
98.0,2023-11-21T02:52:33
97.9,2023-11-21T02:53:33
98.0,2023-11-21T02:54:33
98.0,2023-11-21T02:55:33
98.0,2023-11-21T02:56:33
97.9,2023-11-21T02:57:33
97.4,2023-11-21T02:58:33
96.9,2023-11-21T02:59:33
96.8,2023-11-21T03:00:33
96.5,2023-11-21T03:01:33
96.3,2023-11-21T03:02:33
96.4,2023-11-21T03:03:33
96.4,2023-11-21T03:04:33
96.5,2023-11-21T03:05:33
96.7,2023-11-21T03:06:33
97.4,2023-11-21T03:08:33
98.5,2023-11-21T03:09:33
99.2,2023-11-21T03:10:33
99.5,2023-11-21T03:11:33
99.4,2023-11-21T03:12:33
99.6,2023-11-21T03:13:33
99.7,2023-11-21T03:14:33
99.6,2023-11-21T03:15:33
99.4,2023-11-21T03:16:33
99.4,2023-11-21T03:17:33
99.2,2023-11-21T03:18:33
98.8,2023-11-21T03:19:33
98.4,2023-11-21T03:20:33
98.8,2023-11-21T03:21:33
98.7,2023-11-21T03:22:33
98.7,2023-11-21T03:23:33
98.5,2023-11-21T03:25:33
97.9,2023-11-21T03:26:33
97.5,2023-11-21T03:27:33
97.2,2023-11-21T03:28:33
97.2,2023-11-21T03:29:33
97.5,2023-11-21T03:30:33
97.4,2023-11-21T03:31:33
97.4,2023-11-21T03:32:33
97.2,2023-11-21T03:33:33
97.1,2023-11-21T03:34:33
97.3,2023-11-21T03:35:33
97.4,2023-11-21T03:36:33
97.0,2023-11-21T03:38:33
96.7,2023-11-21T03:40:33
97.0,2023-11-21T03:41:33
97.1,2023-11-21T03:44:33
97.2,2023-11-21T03:45:33
97.2,2023-11-21T03:46:33
97.3,2023-11-21T03:47:33
97.8,2023-11-21T03:48:33
97.2,2023-11-21T03:49:33
96.8,2023-11-21T03:50:33
96.0,2023-11-21T03:51:33
96.8,2023-11-21T03:52:33
97.3,2023-11-21T03:53:33
97.7,2023-11-21T03:54:33
98.1,2023-11-21T03:55:33
98.3,2023-11-21T03:56:33
98.4,2023-11-21T03:57:33
98.5,2023-11-21T03:58:33
98.5,2023-11-21T03:59:33
98.5,2023-11-21T04:00:33
98.6,2023-11-21T04:01:33
98.3,2023-11-21T04:04:33
98.3,2023-11-21T04:05:33
98.1,2023-11-21T04:06:33
98.3,2023-11-21T04:07:33
98.2,2023-11-21T04:08:33
98.1,2023-11-21T04:09:33
98.3,2023-11-21T04:10:33
98.2,2023-11-21T04:11:33
98.0,2023-11-21T04:12:33
98.3,2023-11-21T04:13:33
98.3,2023-11-21T04:14:33
98.4,2023-11-21T04:15:33
98.3,2023-11-21T04:16:33
98.4,2023-11-21T04:17:33
98.4,2023-11-21T04:18:33
98.7,2023-11-21T04:22:33
99.0,2023-11-21T04:23:33
99.0,2023-11-21T04:24:33
99.0,2023-11-21T04:25:33
99.1,2023-11-21T04:26:33
99.0,2023-11-21T04:27:33
98.7,2023-11-21T04:28:33
98.5,2023-11-21T04:29:33
98.4,2023-11-21T04:30:33
98.3,2023-11-21T04:31:33
98.5,2023-11-21T04:32:33
98.5,2023-11-21T04:33:33
98.6,2023-11-21T04:34:33
98.4,2023-11-21T04:35:33
94.9,2023-11-21T04:48:33
95.9,2023-11-21T04:49:33
96.4,2023-11-21T04:50:33
96.7,2023-11-21T04:51:33
96.7,2023-11-21T04:52:33
96.8,2023-11-21T04:53:33
97.3,2023-11-21T04:54:33
97.5,2023-11-21T04:56:33
97.8,2023-11-21T04:57:33
98.0,2023-11-21T04:58:33
98.2,2023-11-21T04:59:33
98.0,2023-11-21T05:02:33
97.8,2023-11-21T05:03:33
97.8,2023-11-21T05:05:33
97.8,2023-11-21T05:07:33
97.5,2023-11-21T05:10:33
97.2,2023-11-21T05:12:33
97.2,2023-11-21T05:13:33
97.2,2023-11-21T05:14:33
97.2,2023-11-21T05:15:33
97.1,2023-11-21T05:16:33
97.3,2023-11-21T05:17:33
97.2,2023-11-21T05:18:33
97.1,2023-11-21T05:19:33
97.1,2023-11-21T05:21:33
97.1,2023-11-21T05:22:33
96.9,2023-11-21T05:24:33
97.0,2023-11-21T05:25:33
96.5,2023-11-21T05:26:33
96.5,2023-11-21T05:27:33
96.4,2023-11-21T05:28:33
96.7,2023-11-21T05:29:33
97.2,2023-11-21T05:30:33
97.6,2023-11-21T05:31:33
97.7,2023-11-21T05:32:33
97.6,2023-11-21T05:33:33
97.7,2023-11-21T05:34:33
97.5,2023-11-21T05:36:33
97.8,2023-11-21T05:37:33
97.8,2023-11-21T05:38:33
97.6,2023-11-21T05:39:33
97.8,2023-11-21T05:40:33
97.7,2023-11-21T05:41:33
97.7,2023-11-21T05:42:33
97.6,2023-11-21T05:43:33
97.2,2023-11-21T05:45:33
97.2,2023-11-21T05:46:33
97.1,2023-11-21T05:47:33
97.1,2023-11-21T05:48:33
97.5,2023-11-21T05:50:33
98.0,2023-11-21T05:51:33
97.7,2023-11-21T05:53:33
97.2,2023-11-21T05:54:33
96.9,2023-11-21T05:55:33
96.7,2023-11-21T05:56:33
96.5,2023-11-21T05:57:33
96.4,2023-11-21T05:58:33
96.4,2023-11-21T05:59:33
96.3,2023-11-21T06:00:33
96.2,2023-11-21T06:01:33
97.1,2023-11-21T06:04:33
97.2,2023-11-21T06:05:33
97.2,2023-11-21T06:06:33
97.4,2023-11-21T06:07:33
97.5,2023-11-21T06:08:33
97.5,2023-11-21T06:09:33
97.6,2023-11-21T06:10:33
97.6,2023-11-21T06:11:33
97.5,2023-11-21T06:12:33
97.2,2023-11-21T06:13:33
97.1,2023-11-21T06:14:33
97.2,2023-11-21T06:15:33
97.3,2023-11-21T06:17:33
97.5,2023-11-21T06:18:33
97.6,2023-11-21T06:19:33
97.7,2023-11-21T06:20:33
97.7,2023-11-21T06:21:33
97.7,2023-11-21T06:22:33
97.7,2023-11-21T06:23:33
97.8,2023-11-21T06:24:33
97.8,2023-11-21T06:26:33
97.9,2023-11-21T06:27:33
98.1,2023-11-21T06:28:33
98.3,2023-11-21T06:29:33
98.4,2023-11-21T06:30:33
98.4,2023-11-21T06:31:33
98.3,2023-11-21T06:32:33
98.4,2023-11-21T06:33:33
98.4,2023-11-21T06:34:33
98.5,2023-11-21T06:35:33
98.5,2023-11-21T06:36:33
98.5,2023-11-21T06:37:33
98.4,2023-11-21T06:38:33
98.4,2023-11-21T06:39:33
98.3,2023-11-21T06:40:33
98.1,2023-11-21T06:42:33
97.6,2023-11-21T06:43:33
97.2,2023-11-21T06:44:33
97.1,2023-11-21T06:46:33
97.8,2023-11-21T06:47:33
98.0,2023-11-21T06:48:33
98.3,2023-11-21T06:49:33
98.5,2023-11-21T06:50:33
98.5,2023-11-21T06:51:33
98.7,2023-11-21T06:52:33
98.9,2023-11-21T06:53:33
98.9,2023-11-21T06:54:33
98.8,2023-11-21T06:55:33
98.5,2023-11-21T06:57:33
98.4,2023-11-21T06:58:33
98.5,2023-11-21T06:59:33
98.4,2023-11-21T07:01:33
97.9,2023-11-21T07:02:33
97.4,2023-11-21T07:09:33
97.3,2023-11-21T07:10:33
96.6,2023-11-21T07:11:33
95.8,2023-11-21T07:14:33
94.9,2023-11-21T07:15:33
94.4,2023-11-21T07:16:33
94.5,2023-11-21T07:17:33
96.2,2023-11-21T07:21:33
96.5,2023-11-21T07:26:33
96.7,2023-11-21T07:27:33
96.4,2023-11-21T07:28:33
96.0,2023-11-21T07:29:33
95.9,2023-11-21T07:30:33
95.4,2023-11-21T07:31:33
95.1,2023-11-21T07:34:33
94.8,2023-11-21T07:37:33
94.6,2023-11-21T07:46:33
94.5,2023-11-21T07:49:33
94.2,2023-11-21T07:51:33
