spo2,minute
90.8,2024-02-13T01:59:33
90.5,2024-02-13T02:00:33
90.3,2024-02-13T02:01:33
90.6,2024-02-13T02:02:33
90.9,2024-02-13T02:03:33
90.7,2024-02-13T02:04:33
90.5,2024-02-13T02:05:33
89.7,2024-02-13T02:06:33
90.2,2024-02-13T02:07:33
94.1,2024-02-13T02:23:33
93.6,2024-02-13T02:26:33
94.1,2024-02-13T02:27:33
94.0,2024-02-13T02:28:33
93.4,2024-02-13T02:29:33
93.2,2024-02-13T02:30:33
93.1,2024-02-13T02:31:33
93.3,2024-02-13T03:04:33
94.2,2024-02-13T03:05:33
94.5,2024-02-13T03:07:33
93.4,2024-02-13T03:08:33
93.8,2024-02-13T03:09:33
94.1,2024-02-13T03:10:33
94.2,2024-02-13T03:12:33
94.4,2024-02-13T03:13:33
94.2,2024-02-13T03:14:33
94.2,2024-02-13T03:15:33
94.3,2024-02-13T03:16:33
94.4,2024-02-13T03:17:33
94.4,2024-02-13T03:18:33
94.6,2024-02-13T03:19:33
94.7,2024-02-13T03:20:33
94.5,2024-02-13T03:21:33
94.9,2024-02-13T03:22:33
95.0,2024-02-13T03:23:33
95.2,2024-02-13T03:24:33
95.2,2024-02-13T03:25:33
95.1,2024-02-13T03:26:33
95.2,2024-02-13T03:27:33
95.1,2024-02-13T03:28:33
95.3,2024-02-13T03:29:33
94.4,2024-02-13T03:32:33
92.6,2024-02-13T03:33:33
91.5,2024-02-13T03:34:33
91.1,2024-02-13T03:35:33
91.8,2024-02-13T03:36:33
92.7,2024-02-13T03:37:33
92.8,2024-02-13T03:38:33
93.0,2024-02-13T03:39:33
93.6,2024-02-13T03:40:33
93.6,2024-02-13T03:41:33
93.6,2024-02-13T03:42:33
93.4,2024-02-13T03:43:33
93.3,2024-02-13T03:44:33
93.2,2024-02-13T03:45:33
93.4,2024-02-13T03:46:33
93.6,2024-02-13T03:47:33
94.9,2024-02-13T03:50:33
96.0,2024-02-13T03:51:33
96.3,2024-02-13T03:52:33
96.4,2024-02-13T03:53:33
96.8,2024-02-13T03:54:33
97.1,2024-02-13T03:55:33
97.5,2024-02-13T03:56:33
97.7,2024-02-13T03:57:33
97.6,2024-02-13T03:59:33
95.4,2024-02-13T04:00:33
94.0,2024-02-13T04:01:33
92.7,2024-02-13T04:02:33
91.8,2024-02-13T04:03:33
91.5,2024-02-13T04:04:33
91.5,2024-02-13T04:05:33
92.1,2024-02-13T04:06:33
93.0,2024-02-13T04:07:33
94.4,2024-02-13T04:11:33
94.9,2024-02-13T04:12:33
95.1,2024-02-13T04:13:33
94.8,2024-02-13T04:14:33
95.1,2024-02-13T04:15:33
95.7,2024-02-13T04:16:33
96.1,2024-02-13T04:17:33
96.6,2024-02-13T04:18:33
96.8,2024-02-13T04:19:33
96.6,2024-02-13T04:20:33
96.4,2024-02-13T04:21:33
96.7,2024-02-13T04:23:33
96.9,2024-02-13T04:24:33
96.8,2024-02-13T04:25:33
96.9,2024-02-13T04:26:33
97.0,2024-02-13T04:27:33
92.2,2024-02-13T05:04:33
92.3,2024-02-13T05:05:33
92.1,2024-02-13T05:06:33
92.0,2024-02-13T05:07:33
91.7,2024-02-13T05:08:33
89.9,2024-02-13T05:11:33
87.4,2024-02-13T05:12:33
86.0,2024-02-13T05:13:33
87.3,2024-02-13T05:14:33
87.7,2024-02-13T05:15:33
88.0,2024-02-13T05:16:33
89.2,2024-02-13T05:17:33
88.9,2024-02-13T05:18:33
88.4,2024-02-13T05:19:33
89.0,2024-02-13T05:20:33
89.8,2024-02-13T05:21:33
91.8,2024-02-13T05:29:33
93.4,2024-02-13T05:30:33
95.0,2024-02-13T05:31:33
94.5,2024-02-13T05:32:33
95.4,2024-02-13T05:33:33
95.5,2024-02-13T05:34:33
95.9,2024-02-13T05:35:33
96.6,2024-02-13T05:36:33
97.2,2024-02-13T05:37:33
96.7,2024-02-13T05:38:33
96.1,2024-02-13T05:39:33
93.7,2024-02-13T05:41:33
92.1,2024-02-13T05:42:33
93.3,2024-02-13T05:44:33
95.5,2024-02-13T05:45:33
96.4,2024-02-13T05:46:33
92.4,2024-02-13T05:49:33
92.0,2024-02-13T05:51:33
93.0,2024-02-13T05:52:33
93.6,2024-02-13T05:53:33
95.6,2024-02-13T05:54:33
95.7,2024-02-13T05:55:33
95.8,2024-02-13T05:56:33
96.9,2024-02-13T05:57:33
97.8,2024-02-13T05:58:33
98.1,2024-02-13T05:59:33
97.0,2024-02-13T06:00:33
97.9,2024-02-13T06:30:33
97.9,2024-02-13T06:34:33
