spo2,minute
98.8,2023-10-31T23:48:33
99.3,2023-10-31T23:49:33
99.3,2023-10-31T23:50:33
99.2,2023-10-31T23:51:33
99.2,2023-10-31T23:52:33
99.2,2023-10-31T23:53:33
99.2,2023-10-31T23:54:33
99.2,2023-10-31T23:55:33
99.4,2023-10-31T23:56:33
99.7,2023-10-31T23:57:33
99.9,2023-10-31T23:58:33
100.0,2023-10-31T23:59:33
100.0,2023-11-01T00:00:33
100.0,2023-11-01T00:01:33
100.0,2023-11-01T00:02:33
100.0,2023-11-01T00:03:33
100.0,2023-11-01T00:04:33
100.0,2023-11-01T00:05:33
100.0,2023-11-01T00:06:33
100.0,2023-11-01T00:07:33
100.0,2023-11-01T00:08:33
100.0,2023-11-01T00:09:33
100.0,2023-11-01T00:10:33
100.0,2023-11-01T00:11:33
100.0,2023-11-01T00:12:33
100.0,2023-11-01T00:13:33
100.0,2023-11-01T00:14:33
100.0,2023-11-01T00:15:33
100.0,2023-11-01T00:16:33
100.0,2023-11-01T00:18:33
99.9,2023-11-01T00:19:33
99.3,2023-11-01T00:20:33
99.0,2023-11-01T00:21:33
98.7,2023-11-01T00:22:33
98.5,2023-11-01T00:23:33
98.4,2023-11-01T00:24:33
98.4,2023-11-01T00:25:33
98.5,2023-11-01T00:26:33
98.6,2023-11-01T00:27:33
98.6,2023-11-01T00:28:33
98.6,2023-11-01T00:29:33
98.6,2023-11-01T00:30:33
98.7,2023-11-01T00:31:33
98.8,2023-11-01T00:32:33
98.8,2023-11-01T00:33:33
98.8,2023-11-01T00:34:33
98.7,2023-11-01T00:35:33
98.7,2023-11-01T00:36:33
98.8,2023-11-01T00:37:33
98.8,2023-11-01T00:38:33
98.9,2023-11-01T00:39:33
99.0,2023-11-01T00:40:33
98.9,2023-11-01T00:41:33
98.9,2023-11-01T00:44:33
98.7,2023-11-01T00:45:33
98.8,2023-11-01T00:46:33
98.7,2023-11-01T00:47:33
98.6,2023-11-01T00:49:33
96.4,2023-11-01T00:51:33
96.4,2023-11-01T00:52:33
95.6,2023-11-01T00:53:33
96.4,2023-11-01T00:54:33
96.9,2023-11-01T01:03:33
97.8,2023-11-01T01:04:33
98.0,2023-11-01T01:05:33
97.7,2023-11-01T01:06:33
97.7,2023-11-01T01:07:33
97.3,2023-11-01T01:08:33
96.9,2023-11-01T01:09:33
96.9,2023-11-01T01:10:33
96.6,2023-11-01T01:11:33
97.0,2023-11-01T01:12:33
96.8,2023-11-01T01:13:33
96.2,2023-11-01T01:14:33
96.0,2023-11-01T01:15:33
95.7,2023-11-01T01:16:33
95.2,2023-11-01T01:17:33
94.7,2023-11-01T01:18:33
94.2,2023-11-01T01:19:33
93.7,2023-11-01T01:20:33
93.8,2023-11-01T01:21:33
94.1,2023-11-01T01:22:33
94.3,2023-11-01T01:23:33
94.7,2023-11-01T01:24:33
95.0,2023-11-01T01:25:33
94.0,2023-11-01T01:26:33
93.8,2023-11-01T01:27:33
94.0,2023-11-01T01:28:33
93.3,2023-11-01T01:29:33
93.4,2023-11-01T01:31:33
93.6,2023-11-01T01:32:33
95.6,2023-11-01T01:33:33
96.8,2023-11-01T01:34:33
96.2,2023-11-01T01:35:33
95.8,2023-11-01T01:36:33
94.9,2023-11-01T01:37:33
95.8,2023-11-01T01:38:33
96.8,2023-11-01T01:39:33
97.1,2023-11-01T01:41:33
96.5,2023-11-01T01:42:33
95.6,2023-11-01T01:43:33
96.1,2023-11-01T01:45:33
97.1,2023-11-01T01:46:33
97.6,2023-11-01T01:47:33
97.9,2023-11-01T01:48:33
98.1,2023-11-01T01:49:33
98.2,2023-11-01T01:50:33
98.3,2023-11-01T01:51:33
98.5,2023-11-01T01:52:33
98.3,2023-11-01T01:53:33
98.3,2023-11-01T01:55:33
98.8,2023-11-01T01:56:33
99.4,2023-11-01T01:57:33
99.9,2023-11-01T01:58:33
100.0,2023-11-01T01:59:33
100.0,2023-11-01T02:00:33
100.0,2023-11-01T02:01:33
100.0,2023-11-01T02:02:33
99.5,2023-11-01T02:03:33
98.7,2023-11-01T02:04:33
98.4,2023-11-01T02:05:33
98.2,2023-11-01T02:06:33
97.7,2023-11-01T02:07:33
97.5,2023-11-01T02:08:33
97.3,2023-11-01T02:09:33
97.2,2023-11-01T02:10:33
97.0,2023-11-01T02:12:33
96.5,2023-11-01T02:13:33
96.3,2023-11-01T02:14:33
96.2,2023-11-01T02:15:33
96.4,2023-11-01T02:17:33
97.1,2023-11-01T02:18:33
96.6,2023-11-01T02:20:33
96.6,2023-11-01T02:23:33
96.9,2023-11-01T02:25:33
97.1,2023-11-01T02:26:33
97.6,2023-11-01T02:27:33
97.6,2023-11-01T02:28:33
97.5,2023-11-01T02:30:33
97.5,2023-11-01T02:31:33
97.4,2023-11-01T02:32:33
97.4,2023-11-01T02:33:33
97.6,2023-11-01T02:35:33
97.8,2023-11-01T02:36:33
97.7,2023-11-01T02:37:33
97.6,2023-11-01T02:38:33
97.7,2023-11-01T02:39:33
97.7,2023-11-01T02:40:33
97.8,2023-11-01T02:41:33
97.8,2023-11-01T02:42:33
97.9,2023-11-01T02:43:33
98.0,2023-11-01T02:44:33
98.0,2023-11-01T02:45:33
97.9,2023-11-01T02:46:33
97.9,2023-11-01T02:47:33
98.0,2023-11-01T02:48:33
98.0,2023-11-01T02:49:33
98.0,2023-11-01T02:50:33
97.9,2023-11-01T02:51:33
98.0,2023-11-01T02:52:33
98.0,2023-11-01T02:53:33
97.9,2023-11-01T02:54:33
97.9,2023-11-01T02:55:33
97.8,2023-11-01T02:56:33
97.9,2023-11-01T02:57:33
97.7,2023-11-01T02:58:33
97.8,2023-11-01T02:59:33
97.9,2023-11-01T03:00:33
98.0,2023-11-01T03:01:33
98.0,2023-11-01T03:02:33
98.1,2023-11-01T03:03:33
98.2,2023-11-01T03:04:33
98.3,2023-11-01T03:05:33
98.3,2023-11-01T03:06:33
98.3,2023-11-01T03:07:33
98.5,2023-11-01T03:10:33
99.1,2023-11-01T03:11:33
99.0,2023-11-01T03:13:33
98.3,2023-11-01T03:14:33
97.9,2023-11-01T03:15:33
97.6,2023-11-01T03:16:33
97.4,2023-11-01T03:17:33
97.3,2023-11-01T03:18:33
97.2,2023-11-01T03:19:33
97.2,2023-11-01T03:20:33
97.1,2023-11-01T03:21:33
97.1,2023-11-01T03:22:33
97.0,2023-11-01T03:23:33
97.2,2023-11-01T03:25:33
97.3,2023-11-01T03:26:33
97.4,2023-11-01T03:27:33
97.5,2023-11-01T03:29:33
97.6,2023-11-01T03:30:33
97.9,2023-11-01T03:32:33
97.8,2023-11-01T03:33:33
97.7,2023-11-01T03:34:33
97.6,2023-11-01T03:35:33
97.6,2023-11-01T03:36:33
97.6,2023-11-01T03:37:33
97.5,2023-11-01T03:38:33
97.6,2023-11-01T03:39:33
97.6,2023-11-01T03:40:33
97.6,2023-11-01T03:41:33
97.6,2023-11-01T03:42:33
97.7,2023-11-01T03:43:33
97.6,2023-11-01T03:44:33
97.7,2023-11-01T03:45:33
97.8,2023-11-01T03:46:33
97.7,2023-11-01T03:47:33
97.9,2023-11-01T03:49:33
97.7,2023-11-01T03:50:33
95.6,2023-11-01T04:22:33
96.1,2023-11-01T04:23:33
96.4,2023-11-01T04:24:33
96.7,2023-11-01T04:25:33
96.8,2023-11-01T04:26:33
96.9,2023-11-01T04:27:33
96.9,2023-11-01T04:28:33
97.0,2023-11-01T04:29:33
96.9,2023-11-01T04:30:33
97.5,2023-11-01T04:32:33
97.3,2023-11-01T04:44:33
97.6,2023-11-01T04:45:33
97.9,2023-11-01T04:46:33
98.0,2023-11-01T04:47:33
98.2,2023-11-01T04:48:33
98.2,2023-11-01T04:49:33
98.3,2023-11-01T04:50:33
98.4,2023-11-01T04:51:33
98.4,2023-11-01T04:53:33
98.3,2023-11-01T04:54:33
98.3,2023-11-01T04:55:33
98.2,2023-11-01T04:56:33
98.2,2023-11-01T04:57:33
98.2,2023-11-01T04:58:33
98.2,2023-11-01T04:59:33
98.2,2023-11-01T05:00:33
98.2,2023-11-01T05:01:33
98.1,2023-11-01T05:03:33
97.8,2023-11-01T05:04:33
97.8,2023-11-01T05:05:33
97.6,2023-11-01T05:06:33
97.5,2023-11-01T05:07:33
97.1,2023-11-01T05:10:33
96.9,2023-11-01T05:11:33
97.1,2023-11-01T05:12:33
97.3,2023-11-01T05:13:33
97.4,2023-11-01T05:14:33
97.6,2023-11-01T05:15:33
97.7,2023-11-01T05:16:33
97.7,2023-11-01T05:17:33
97.9,2023-11-01T05:18:33
98.0,2023-11-01T05:19:33
98.2,2023-11-01T05:20:33
98.2,2023-11-01T05:22:33
98.4,2023-11-01T05:23:33
98.5,2023-11-01T05:25:33
97.9,2023-11-01T05:27:33
97.7,2023-11-01T05:28:33
97.8,2023-11-01T05:29:33
98.0,2023-11-01T05:30:33
97.9,2023-11-01T05:31:33
97.3,2023-11-01T05:33:33
96.4,2023-11-01T05:35:33
96.6,2023-11-01T05:36:33
97.0,2023-11-01T05:43:33
96.9,2023-11-01T05:46:33
