spo2,minute
93.2,2024-01-25T01:24:03
93.9,2024-01-25T01:25:03
94.4,2024-01-25T01:26:03
94.7,2024-01-25T01:27:03
95.0,2024-01-25T01:28:03
95.1,2024-01-25T01:29:03
95.3,2024-01-25T01:30:03
95.3,2024-01-25T01:31:03
95.5,2024-01-25T01:32:03
95.6,2024-01-25T01:33:03
95.7,2024-01-25T01:34:03
95.8,2024-01-25T01:35:03
95.8,2024-01-25T01:36:03
95.8,2024-01-25T01:37:03
95.9,2024-01-25T01:38:03
95.9,2024-01-25T01:39:03
96.2,2024-01-25T01:40:03
96.3,2024-01-25T01:41:03
96.3,2024-01-25T01:42:03
96.2,2024-01-25T01:43:03
96.8,2024-01-25T01:45:03
97.1,2024-01-25T01:46:03
97.8,2024-01-25T01:47:03
98.2,2024-01-25T01:48:03
94.3,2024-01-25T02:01:03
94.8,2024-01-25T02:02:03
96.7,2024-01-25T02:04:03
97.7,2024-01-25T02:05:03
95.1,2024-01-25T03:09:03
95.3,2024-01-25T03:10:03
95.6,2024-01-25T03:11:03
96.3,2024-01-25T03:12:03
96.8,2024-01-25T03:14:03
97.9,2024-01-25T03:15:03
97.6,2024-01-25T03:16:03
97.1,2024-01-25T03:17:03
96.1,2024-01-25T03:18:03
94.9,2024-01-25T03:19:03
94.6,2024-01-25T03:20:03
94.4,2024-01-25T03:21:03
93.4,2024-01-25T03:22:03
94.1,2024-01-25T03:23:03
95.4,2024-01-25T03:24:03
96.9,2024-01-25T03:25:03
98.0,2024-01-25T03:26:03
98.1,2024-01-25T03:27:03
97.4,2024-01-25T03:28:03
97.8,2024-01-25T03:30:03
98.2,2024-01-25T03:31:03
98.7,2024-01-25T03:32:03
99.3,2024-01-25T03:35:03
98.7,2024-01-25T03:36:03
98.3,2024-01-25T03:37:03
98.1,2024-01-25T03:38:03
98.0,2024-01-25T03:39:03
97.9,2024-01-25T03:40:03
98.5,2024-01-25T03:43:03
98.8,2024-01-25T03:45:03
98.4,2024-01-25T03:46:03
97.9,2024-01-25T03:47:03
98.6,2024-01-25T03:49:03
99.3,2024-01-25T03:50:03
99.9,2024-01-25T03:51:03
100.0,2024-01-25T03:52:03
100.0,2024-01-25T03:53:03
100.0,2024-01-25T03:54:03
100.0,2024-01-25T03:55:03
100.0,2024-01-25T03:56:03
99.8,2024-01-25T03:57:03
99.2,2024-01-25T03:58:03
98.4,2024-01-25T03:59:03
98.2,2024-01-25T04:01:03
98.5,2024-01-25T04:02:03
98.7,2024-01-25T04:03:03
98.8,2024-01-25T04:05:03
99.1,2024-01-25T04:06:03
99.3,2024-01-25T04:07:03
99.3,2024-01-25T04:08:03
99.3,2024-01-25T04:09:03
99.3,2024-01-25T04:10:03
99.4,2024-01-25T04:11:03
99.4,2024-01-25T04:12:03
99.4,2024-01-25T04:13:03
98.4,2024-01-25T04:17:03
98.0,2024-01-25T04:18:03
97.3,2024-01-25T04:19:03
97.2,2024-01-25T04:20:03
96.3,2024-01-25T04:21:03
95.9,2024-01-25T04:22:03
95.9,2024-01-25T04:23:03
95.3,2024-01-25T04:24:03
94.9,2024-01-25T04:25:03
93.8,2024-01-25T04:26:03
93.3,2024-01-25T04:27:03
92.9,2024-01-25T04:28:03
92.7,2024-01-25T04:29:03
92.3,2024-01-25T04:30:03
93.2,2024-01-25T04:31:03
94.1,2024-01-25T04:32:03
95.3,2024-01-25T04:33:03
95.6,2024-01-25T04:34:03
95.0,2024-01-25T04:35:03
95.5,2024-01-25T04:38:03
96.1,2024-01-25T04:39:03
96.8,2024-01-25T04:40:03
97.4,2024-01-25T04:41:03
97.9,2024-01-25T04:42:03
98.0,2024-01-25T04:43:03
98.3,2024-01-25T04:44:03
98.4,2024-01-25T04:45:03
98.3,2024-01-25T04:46:03
98.4,2024-01-25T04:47:03
98.5,2024-01-25T04:48:03
98.5,2024-01-25T04:49:03
98.3,2024-01-25T04:50:03
98.3,2024-01-25T04:51:03
98.1,2024-01-25T04:52:03
98.1,2024-01-25T04:53:03
98.1,2024-01-25T04:54:03
98.1,2024-01-25T04:56:03
97.4,2024-01-25T04:57:03
96.6,2024-01-25T04:58:03
97.1,2024-01-25T05:00:03
97.3,2024-01-25T05:01:03
97.4,2024-01-25T05:02:03
97.6,2024-01-25T05:04:03
97.9,2024-01-25T05:06:03
98.0,2024-01-25T05:08:03
98.8,2024-01-25T05:09:03
98.8,2024-01-25T05:10:03
99.4,2024-01-25T05:11:03
99.0,2024-01-25T05:12:03
98.9,2024-01-25T05:14:03
98.9,2024-01-25T05:15:03
99.0,2024-01-25T05:16:03
99.0,2024-01-25T05:17:03
99.2,2024-01-25T05:19:03
99.1,2024-01-25T05:20:03
99.0,2024-01-25T05:21:03
99.0,2024-01-25T05:22:03
98.8,2024-01-25T05:23:03
98.6,2024-01-25T05:25:03
97.7,2024-01-25T05:29:03
96.1,2024-01-25T05:30:03
96.3,2024-01-25T05:32:03
96.4,2024-01-25T05:33:03
97.2,2024-01-25T05:34:03
98.2,2024-01-25T05:52:03
98.3,2024-01-25T05:53:03
98.0,2024-01-25T05:54:03
97.8,2024-01-25T05:55:03
97.5,2024-01-25T05:56:03
97.4,2024-01-25T05:57:03
97.3,2024-01-25T05:59:03
97.2,2024-01-25T06:00:03
97.1,2024-01-25T06:01:03
96.6,2024-01-25T06:03:03
96.4,2024-01-25T06:04:03
96.0,2024-01-25T06:05:03
95.8,2024-01-25T06:06:03
97.4,2024-01-25T06:08:03
98.3,2024-01-25T06:09:03
96.7,2024-01-25T06:37:03
96.7,2024-01-25T06:38:03
96.8,2024-01-25T06:39:03
96.9,2024-01-25T06:40:03
97.0,2024-01-25T06:41:03
97.0,2024-01-25T06:42:03
97.0,2024-01-25T06:43:03
96.9,2024-01-25T06:44:03
96.9,2024-01-25T06:45:03
96.9,2024-01-25T06:47:03
96.9,2024-01-25T06:48:03
96.8,2024-01-25T06:49:03
97.1,2024-01-25T06:50:03
96.9,2024-01-25T06:51:03
96.9,2024-01-25T06:54:03
96.9,2024-01-25T06:56:03
97.3,2024-01-25T06:57:03
97.7,2024-01-25T06:58:03
97.9,2024-01-25T06:59:03
98.0,2024-01-25T07:01:03
98.0,2024-01-25T07:02:03
97.9,2024-01-25T07:03:03
97.4,2024-01-25T07:04:03
97.9,2024-01-25T07:05:03
97.9,2024-01-25T07:06:03
97.8,2024-01-25T07:07:03
97.2,2024-01-25T07:08:03
97.3,2024-01-25T07:09:03
97.0,2024-01-25T07:10:03
96.9,2024-01-25T07:12:03
97.0,2024-01-25T07:13:03
96.9,2024-01-25T07:14:03
97.0,2024-01-25T07:19:03
