spo2,minute
98.4,2024-02-02T02:42:33
99.1,2024-02-02T02:43:33
99.7,2024-02-02T02:44:33
100.0,2024-02-02T02:45:33
100.0,2024-02-02T02:46:33
100.0,2024-02-02T02:47:33
100.0,2024-02-02T02:48:33
100.0,2024-02-02T02:49:33
100.0,2024-02-02T02:50:33
100.0,2024-02-02T02:51:33
100.0,2024-02-02T02:52:33
100.0,2024-02-02T02:53:33
100.0,2024-02-02T02:54:33
100.0,2024-02-02T02:55:33
100.0,2024-02-02T02:56:33
100.0,2024-02-02T02:57:33
100.0,2024-02-02T02:58:33
100.0,2024-02-02T02:59:33
100.0,2024-02-02T03:00:33
100.0,2024-02-02T03:01:33
100.0,2024-02-02T03:02:33
100.0,2024-02-02T03:03:33
100.0,2024-02-02T03:04:33
100.0,2024-02-02T03:05:33
100.0,2024-02-02T03:06:33
100.0,2024-02-02T03:07:33
95.5,2024-02-02T03:50:33
95.4,2024-02-02T03:51:33
94.7,2024-02-02T03:53:33
94.8,2024-02-02T03:54:33
94.3,2024-02-02T03:55:33
97.2,2024-02-02T03:57:33
99.2,2024-02-02T03:58:33
100.0,2024-02-02T03:59:33
100.0,2024-02-02T04:00:33
100.0,2024-02-02T04:01:33
99.5,2024-02-02T04:02:33
98.4,2024-02-02T04:03:33
97.0,2024-02-02T04:05:33
96.5,2024-02-02T04:06:33
95.6,2024-02-02T04:07:33
94.9,2024-02-02T04:09:33
94.6,2024-02-02T04:10:33
94.9,2024-02-02T04:12:33
95.2,2024-02-02T04:14:33
95.3,2024-02-02T04:15:33
95.5,2024-02-02T04:16:33
95.6,2024-02-02T04:17:33
95.5,2024-02-02T04:18:33
95.5,2024-02-02T04:19:33
95.3,2024-02-02T04:20:33
95.2,2024-02-02T04:21:33
95.2,2024-02-02T04:22:33
95.1,2024-02-02T04:23:33
94.9,2024-02-02T04:24:33
94.9,2024-02-02T04:25:33
95.0,2024-02-02T04:26:33
94.9,2024-02-02T04:28:33
93.3,2024-02-02T04:29:33
92.6,2024-02-02T04:30:33
92.1,2024-02-02T04:31:33
92.1,2024-02-02T04:32:33
92.4,2024-02-02T04:33:33
92.1,2024-02-02T04:34:33
91.3,2024-02-02T04:35:33
91.4,2024-02-02T04:36:33
91.7,2024-02-02T04:37:33
91.6,2024-02-02T04:38:33
93.3,2024-02-02T04:41:33
94.7,2024-02-02T04:42:33
95.6,2024-02-02T04:43:33
96.1,2024-02-02T04:44:33
97.2,2024-02-02T04:47:33
97.5,2024-02-02T04:48:33
97.8,2024-02-02T04:49:33
98.2,2024-02-02T04:50:33
98.1,2024-02-02T04:52:33
97.8,2024-02-02T04:53:33
98.0,2024-02-02T04:54:33
98.1,2024-02-02T04:55:33
97.3,2024-02-02T05:00:33
96.4,2024-02-02T05:01:33
95.8,2024-02-02T05:03:33
94.0,2024-02-02T05:04:33
92.5,2024-02-02T05:05:33
91.8,2024-02-02T05:06:33
92.2,2024-02-02T05:08:33
94.0,2024-02-02T05:09:33
95.0,2024-02-02T05:10:33
95.6,2024-02-02T05:11:33
94.9,2024-02-02T05:12:33
94.3,2024-02-02T05:16:33
94.0,2024-02-02T05:17:33
94.2,2024-02-02T05:18:33
94.3,2024-02-02T05:19:33
94.1,2024-02-02T05:21:33
93.5,2024-02-02T05:23:33
93.6,2024-02-02T05:24:33
94.6,2024-02-02T05:25:33
94.1,2024-02-02T05:26:33
93.3,2024-02-02T05:28:33
94.9,2024-02-02T05:29:33
94.9,2024-02-02T05:30:33
95.1,2024-02-02T05:31:33
95.6,2024-02-02T05:32:33
96.2,2024-02-02T05:35:33
97.4,2024-02-02T05:37:33
97.7,2024-02-02T05:38:33
98.4,2024-02-02T05:39:33
97.4,2024-02-02T05:40:33
98.4,2024-02-02T05:41:33
98.6,2024-02-02T05:42:33
99.8,2024-02-02T05:43:33
100.0,2024-02-02T05:44:33
100.0,2024-02-02T05:45:33
100.0,2024-02-02T05:46:33
99.9,2024-02-02T05:47:33
99.7,2024-02-02T05:48:33
99.6,2024-02-02T05:49:33
99.4,2024-02-02T05:50:33
97.0,2024-02-02T06:04:33
96.6,2024-02-02T06:05:33
96.3,2024-02-02T06:06:33
96.3,2024-02-02T06:07:33
96.4,2024-02-02T06:08:33
96.5,2024-02-02T06:09:33
96.7,2024-02-02T06:10:33
96.7,2024-02-02T06:11:33
96.7,2024-02-02T06:12:33
96.7,2024-02-02T06:13:33
96.5,2024-02-02T06:14:33
96.5,2024-02-02T06:15:33
96.5,2024-02-02T06:16:33
96.6,2024-02-02T06:17:33
96.5,2024-02-02T06:18:33
96.5,2024-02-02T06:19:33
96.6,2024-02-02T06:20:33
96.4,2024-02-02T06:21:33
