spo2,minute
97.5,2023-12-21T05:02:33
97.5,2023-12-21T05:03:33
97.5,2023-12-21T05:04:33
96.3,2023-12-21T05:08:33
96.5,2023-12-21T05:10:33
96.9,2023-12-21T05:12:33
97.1,2023-12-21T05:14:33
97.3,2023-12-21T05:16:33
97.4,2023-12-21T05:17:33
97.4,2023-12-21T05:19:33
96.9,2023-12-21T05:20:33
96.5,2023-12-21T05:21:33
96.4,2023-12-21T05:22:33
96.0,2023-12-21T05:23:33
95.8,2023-12-21T05:24:33
96.1,2023-12-21T05:25:33
96.1,2023-12-21T05:26:33
96.3,2023-12-21T05:27:33
96.2,2023-12-21T05:28:33
96.5,2023-12-21T05:29:33
96.7,2023-12-21T05:30:33
96.8,2023-12-21T05:31:33
97.0,2023-12-21T05:33:33
97.3,2023-12-21T05:34:33
97.4,2023-12-21T05:35:33
97.6,2023-12-21T05:36:33
97.8,2023-12-21T05:37:33
97.9,2023-12-21T05:38:33
97.9,2023-12-21T05:39:33
98.0,2023-12-21T05:40:33
98.0,2023-12-21T05:41:33
98.0,2023-12-21T05:42:33
98.0,2023-12-21T05:43:33
98.0,2023-12-21T05:44:33
97.9,2023-12-21T05:45:33
98.2,2023-12-21T05:47:33
98.8,2023-12-21T05:48:33
98.9,2023-12-21T05:49:33
98.8,2023-12-21T05:50:33
99.3,2023-12-21T05:51:33
99.4,2023-12-21T05:52:33
99.1,2023-12-21T05:53:33
99.0,2023-12-21T05:54:33
99.0,2023-12-21T05:55:33
99.0,2023-12-21T05:56:33
99.0,2023-12-21T05:57:33
98.8,2023-12-21T05:59:33
98.2,2023-12-21T06:00:33
98.1,2023-12-21T06:01:33
97.5,2023-12-21T06:02:33
97.1,2023-12-21T06:03:33
96.8,2023-12-21T06:04:33
96.6,2023-12-21T06:06:33
97.3,2023-12-21T06:07:33
97.6,2023-12-21T06:08:33
97.5,2023-12-21T06:09:33
97.8,2023-12-21T06:10:33
98.2,2023-12-21T06:11:33
98.5,2023-12-21T06:12:33
98.7,2023-12-21T06:13:33
98.5,2023-12-21T06:14:33
97.9,2023-12-21T06:15:33
98.2,2023-12-21T06:16:33
98.4,2023-12-21T06:17:33
98.4,2023-12-21T06:18:33
98.7,2023-12-21T06:19:33
98.5,2023-12-21T06:20:33
98.7,2023-12-21T06:21:33
98.4,2023-12-21T06:22:33
96.8,2023-12-21T06:23:33
96.6,2023-12-21T06:24:33
97.3,2023-12-21T06:25:33
97.9,2023-12-21T06:26:33
98.1,2023-12-21T06:27:33
98.6,2023-12-21T06:28:33
98.9,2023-12-21T06:29:33
98.9,2023-12-21T06:30:33
98.9,2023-12-21T06:31:33
98.5,2023-12-21T06:32:33
98.3,2023-12-21T06:33:33
98.1,2023-12-21T06:35:33
98.3,2023-12-21T06:36:33
98.2,2023-12-21T06:37:33
97.9,2023-12-21T06:40:33
97.4,2023-12-21T06:41:33
97.6,2023-12-21T06:42:33
98.2,2023-12-21T06:45:33
98.5,2023-12-21T06:46:33
98.3,2023-12-21T06:48:33
99.0,2023-12-21T06:49:33
99.2,2023-12-21T06:50:33
98.3,2023-12-21T06:53:33
97.6,2023-12-21T06:54:33
96.7,2023-12-21T07:09:33
97.3,2023-12-21T07:11:33
97.8,2023-12-21T07:12:33
98.2,2023-12-21T07:13:33
98.4,2023-12-21T07:14:33
98.3,2023-12-21T07:40:33
98.8,2023-12-21T07:41:33
97.8,2023-12-21T07:43:33
96.2,2023-12-21T07:44:33
96.5,2023-12-21T07:45:33
97.0,2023-12-21T07:47:33
97.3,2023-12-21T07:48:33
97.4,2023-12-21T07:49:33
97.9,2023-12-21T07:50:33
98.1,2023-12-21T07:51:33
98.4,2023-12-21T07:52:33
98.4,2023-12-21T07:53:33
98.5,2023-12-21T07:54:33
98.7,2023-12-21T07:55:33
98.7,2023-12-21T07:56:33
98.8,2023-12-21T07:57:33
98.8,2023-12-21T07:58:33
98.4,2023-12-21T07:59:33
98.6,2023-12-21T08:01:33
98.6,2023-12-21T08:02:33
94.7,2023-12-21T08:41:33
91.8,2023-12-21T08:50:33
93.6,2023-12-21T08:52:33
94.1,2023-12-21T08:58:33
