spo2,minute
97.0,2023-11-08T01:03:33
97.5,2023-11-08T01:04:33
97.9,2023-11-08T01:05:33
98.1,2023-11-08T01:06:33
98.2,2023-11-08T01:07:33
98.3,2023-11-08T01:08:33
98.4,2023-11-08T01:09:33
98.5,2023-11-08T01:10:33
98.6,2023-11-08T01:11:33
98.6,2023-11-08T01:12:33
98.7,2023-11-08T01:13:33
98.7,2023-11-08T01:14:33
98.7,2023-11-08T01:15:33
98.8,2023-11-08T01:16:33
98.8,2023-11-08T01:17:33
98.9,2023-11-08T01:18:33
98.9,2023-11-08T01:19:33
98.9,2023-11-08T01:20:33
99.0,2023-11-08T01:21:33
99.0,2023-11-08T01:22:33
99.1,2023-11-08T01:23:33
99.1,2023-11-08T01:24:33
99.2,2023-11-08T01:25:33
99.2,2023-11-08T01:26:33
99.2,2023-11-08T01:27:33
99.3,2023-11-08T01:28:33
99.2,2023-11-08T01:29:33
99.2,2023-11-08T01:30:33
99.3,2023-11-08T01:31:33
99.3,2023-11-08T01:32:33
99.4,2023-11-08T01:33:33
99.4,2023-11-08T01:34:33
99.4,2023-11-08T01:35:33
99.4,2023-11-08T01:36:33
99.4,2023-11-08T01:37:33
99.3,2023-11-08T01:38:33
99.3,2023-11-08T01:39:33
99.3,2023-11-08T01:40:33
99.9,2023-11-08T01:43:33
100.0,2023-11-08T01:44:33
99.9,2023-11-08T01:45:33
99.8,2023-11-08T01:46:33
99.8,2023-11-08T01:47:33
99.7,2023-11-08T01:48:33
99.8,2023-11-08T01:49:33
99.8,2023-11-08T01:51:33
99.5,2023-11-08T01:53:33
98.8,2023-11-08T01:54:33
98.5,2023-11-08T01:55:33
98.5,2023-11-08T01:56:33
98.3,2023-11-08T01:57:33
98.2,2023-11-08T01:58:33
97.6,2023-11-08T01:59:33
98.1,2023-11-08T02:00:33
98.1,2023-11-08T02:02:33
98.3,2023-11-08T02:03:33
98.4,2023-11-08T02:04:33
98.4,2023-11-08T02:05:33
98.3,2023-11-08T02:06:33
98.3,2023-11-08T02:07:33
98.3,2023-11-08T02:08:33
98.4,2023-11-08T02:09:33
98.3,2023-11-08T02:10:33
98.2,2023-11-08T02:11:33
98.2,2023-11-08T02:12:33
98.2,2023-11-08T02:13:33
98.2,2023-11-08T02:14:33
98.3,2023-11-08T02:15:33
98.4,2023-11-08T02:16:33
98.5,2023-11-08T02:17:33
98.0,2023-11-08T02:19:33
97.5,2023-11-08T02:20:33
97.0,2023-11-08T02:21:33
96.8,2023-11-08T02:22:33
96.7,2023-11-08T02:23:33
96.5,2023-11-08T02:24:33
96.5,2023-11-08T02:25:33
96.4,2023-11-08T02:26:33
96.5,2023-11-08T02:27:33
96.5,2023-11-08T02:28:33
97.2,2023-11-08T02:54:33
97.5,2023-11-08T02:55:33
97.9,2023-11-08T02:56:33
98.0,2023-11-08T02:57:33
98.2,2023-11-08T02:58:33
98.4,2023-11-08T02:59:33
98.6,2023-11-08T03:00:33
98.7,2023-11-08T03:01:33
98.7,2023-11-08T03:03:33
98.8,2023-11-08T03:04:33
98.8,2023-11-08T03:05:33
98.7,2023-11-08T03:06:33
98.6,2023-11-08T03:07:33
98.5,2023-11-08T03:08:33
98.6,2023-11-08T03:09:33
98.6,2023-11-08T03:10:33
98.7,2023-11-08T03:13:33
98.9,2023-11-08T03:14:33
98.7,2023-11-08T03:15:33
98.7,2023-11-08T03:16:33
98.7,2023-11-08T03:17:33
98.6,2023-11-08T03:19:33
98.0,2023-11-08T03:20:33
97.9,2023-11-08T03:21:33
97.7,2023-11-08T03:22:33
97.7,2023-11-08T03:23:33
97.8,2023-11-08T03:24:33
97.3,2023-11-08T03:25:33
97.1,2023-11-08T03:26:33
96.9,2023-11-08T03:27:33
96.7,2023-11-08T03:28:33
96.9,2023-11-08T03:29:33
97.1,2023-11-08T03:30:33
97.4,2023-11-08T03:31:33
97.6,2023-11-08T03:33:33
97.5,2023-11-08T03:34:33
97.0,2023-11-08T03:35:33
96.7,2023-11-08T03:36:33
96.5,2023-11-08T03:38:33
97.0,2023-11-08T03:39:33
97.3,2023-11-08T03:40:33
97.6,2023-11-08T03:41:33
97.6,2023-11-08T03:44:33
97.5,2023-11-08T03:45:33
97.5,2023-11-08T03:46:33
97.3,2023-11-08T03:47:33
97.3,2023-11-08T03:48:33
97.2,2023-11-08T03:49:33
97.2,2023-11-08T03:50:33
97.2,2023-11-08T03:51:33
97.3,2023-11-08T03:52:33
97.2,2023-11-08T03:53:33
97.3,2023-11-08T03:55:33
96.8,2023-11-08T03:57:33
95.0,2023-11-08T03:58:33
94.4,2023-11-08T04:00:33
94.2,2023-11-08T04:01:33
94.0,2023-11-08T04:02:33
94.0,2023-11-08T04:03:33
94.0,2023-11-08T04:04:33
93.9,2023-11-08T04:05:33
93.6,2023-11-08T04:06:33
93.8,2023-11-08T04:07:33
93.7,2023-11-08T04:08:33
94.1,2023-11-08T04:09:33
93.8,2023-11-08T04:10:33
94.0,2023-11-08T04:11:33
93.8,2023-11-08T04:12:33
93.7,2023-11-08T04:13:33
93.8,2023-11-08T04:14:33
93.8,2023-11-08T04:15:33
93.5,2023-11-08T04:16:33
93.4,2023-11-08T04:17:33
93.4,2023-11-08T04:18:33
