spo2,minute
94.4,2024-01-28T00:12:33
94.7,2024-01-28T00:13:33
94.5,2024-01-28T00:14:33
94.4,2024-01-28T00:16:33
94.9,2024-01-28T00:17:33
95.2,2024-01-28T00:18:33
95.8,2024-01-28T00:19:33
96.5,2024-01-28T00:20:33
96.6,2024-01-28T00:21:33
97.0,2024-01-28T00:22:33
97.2,2024-01-28T00:23:33
97.4,2024-01-28T00:24:33
97.5,2024-01-28T00:25:33
97.4,2024-01-28T00:26:33
97.3,2024-01-28T00:27:33
97.1,2024-01-28T00:28:33
97.2,2024-01-28T00:29:33
96.8,2024-01-28T00:30:33
97.3,2024-01-28T00:31:33
97.5,2024-01-28T00:32:33
97.6,2024-01-28T00:33:33
97.7,2024-01-28T00:34:33
97.6,2024-01-28T00:35:33
97.3,2024-01-28T00:36:33
97.2,2024-01-28T00:37:33
97.2,2024-01-28T00:38:33
96.9,2024-01-28T00:39:33
97.2,2024-01-28T00:40:33
96.7,2024-01-28T00:41:33
96.4,2024-01-28T00:42:33
96.4,2024-01-28T00:43:33
96.6,2024-01-28T00:44:33
96.5,2024-01-28T00:45:33
96.6,2024-01-28T00:46:33
96.3,2024-01-28T00:47:33
96.7,2024-01-28T00:48:33
96.5,2024-01-28T00:49:33
96.4,2024-01-28T00:50:33
96.0,2024-01-28T00:51:33
95.9,2024-01-28T00:54:33
96.3,2024-01-28T00:55:33
96.5,2024-01-28T00:56:33
96.7,2024-01-28T00:57:33
97.0,2024-01-28T00:59:33
97.0,2024-01-28T01:00:33
97.0,2024-01-28T01:01:33
96.9,2024-01-28T01:02:33
97.0,2024-01-28T01:03:33
96.9,2024-01-28T01:05:33
96.7,2024-01-28T01:06:33
96.5,2024-01-28T01:07:33
96.5,2024-01-28T01:08:33
96.6,2024-01-28T01:09:33
95.7,2024-01-28T01:10:33
95.3,2024-01-28T01:11:33
95.2,2024-01-28T01:12:33
94.8,2024-01-28T01:13:33
94.7,2024-01-28T01:16:33
94.6,2024-01-28T01:17:33
94.5,2024-01-28T01:18:33
94.5,2024-01-28T01:19:33
94.3,2024-01-28T01:20:33
94.1,2024-01-28T01:21:33
93.9,2024-01-28T01:22:33
93.6,2024-01-28T01:23:33
93.7,2024-01-28T01:24:33
93.6,2024-01-28T01:25:33
93.6,2024-01-28T01:26:33
91.3,2024-01-28T01:36:33
90.7,2024-01-28T01:37:33
90.5,2024-01-28T01:38:33
90.7,2024-01-28T01:39:33
90.7,2024-01-28T01:40:33
90.5,2024-01-28T01:41:33
90.5,2024-01-28T01:42:33
90.3,2024-01-28T01:43:33
89.8,2024-01-28T01:44:33
89.5,2024-01-28T01:45:33
90.9,2024-01-28T01:46:33
90.5,2024-01-28T01:47:33
90.5,2024-01-28T01:48:33
90.3,2024-01-28T01:49:33
90.5,2024-01-28T01:50:33
91.5,2024-01-28T01:52:33
93.4,2024-01-28T01:53:33
93.4,2024-01-28T01:54:33
93.6,2024-01-28T01:55:33
95.9,2024-01-28T01:57:33
96.9,2024-01-28T01:59:33
96.9,2024-01-28T02:00:33
97.9,2024-01-28T02:01:33
97.9,2024-01-28T02:02:33
98.3,2024-01-28T02:03:33
99.1,2024-01-28T02:04:33
99.1,2024-01-28T02:05:33
99.0,2024-01-28T02:06:33
99.3,2024-01-28T02:07:33
99.5,2024-01-28T02:09:33
92.4,2024-01-28T02:23:33
91.7,2024-01-28T02:24:33
95.3,2024-01-28T02:25:33
96.2,2024-01-28T02:26:33
96.4,2024-01-28T02:27:33
94.8,2024-01-28T02:29:33
94.8,2024-01-28T02:30:33
95.4,2024-01-28T02:31:33
96.5,2024-01-28T02:32:33
97.8,2024-01-28T04:03:33
97.9,2024-01-28T04:04:33
97.8,2024-01-28T04:06:33
98.1,2024-01-28T04:07:33
98.1,2024-01-28T04:10:33
98.2,2024-01-28T04:12:33
98.5,2024-01-28T04:13:33
98.6,2024-01-28T04:14:33
98.5,2024-01-28T04:15:33
93.4,2024-01-28T04:39:33
92.4,2024-01-28T04:40:33
92.3,2024-01-28T04:41:33
92.6,2024-01-28T04:42:33
92.3,2024-01-28T04:43:33
92.7,2024-01-28T04:44:33
92.2,2024-01-28T04:45:33
93.0,2024-01-28T04:48:33
95.4,2024-01-28T04:49:33
96.7,2024-01-28T04:50:33
97.4,2024-01-28T04:51:33
98.3,2024-01-28T04:53:33
98.6,2024-01-28T04:54:33
99.3,2024-01-28T04:55:33
99.6,2024-01-28T04:56:33
99.8,2024-01-28T04:57:33
100.0,2024-01-28T04:58:33
100.0,2024-01-28T04:59:33
100.0,2024-01-28T05:00:33
99.1,2024-01-28T05:01:33
98.8,2024-01-28T05:02:33
98.8,2024-01-28T05:03:33
99.1,2024-01-28T05:04:33
99.1,2024-01-28T05:05:33
99.1,2024-01-28T05:06:33
95.5,2024-01-28T05:32:33
95.7,2024-01-28T05:34:33
93.9,2024-01-28T05:35:33
95.1,2024-01-28T05:36:33
96.4,2024-01-28T05:37:33
92.0,2024-01-28T06:48:33
92.4,2024-01-28T06:50:33
93.8,2024-01-28T06:51:33
