spo2,minute
98.3,2024-01-05T00:04:03
97.9,2024-01-05T00:05:03
97.5,2024-01-05T00:06:03
97.3,2024-01-05T00:07:03
97.3,2024-01-05T00:08:03
97.1,2024-01-05T00:09:03
97.2,2024-01-05T00:11:03
98.3,2024-01-05T00:13:03
99.1,2024-01-05T00:14:03
99.5,2024-01-05T00:15:03
99.9,2024-01-05T00:16:03
100.0,2024-01-05T00:17:03
100.0,2024-01-05T00:18:03
100.0,2024-01-05T00:19:03
100.0,2024-01-05T00:20:03
100.0,2024-01-05T00:21:03
100.0,2024-01-05T00:22:03
100.0,2024-01-05T00:23:03
100.0,2024-01-05T00:24:03
100.0,2024-01-05T00:25:03
100.0,2024-01-05T00:26:03
100.0,2024-01-05T00:27:03
100.0,2024-01-05T00:28:03
100.0,2024-01-05T00:29:03
100.0,2024-01-05T00:30:03
100.0,2024-01-05T00:31:03
100.0,2024-01-05T00:32:03
100.0,2024-01-05T00:33:03
100.0,2024-01-05T00:34:03
100.0,2024-01-05T00:35:03
100.0,2024-01-05T00:36:03
100.0,2024-01-05T00:37:03
100.0,2024-01-05T00:38:03
100.0,2024-01-05T00:39:03
100.0,2024-01-05T00:40:03
99.9,2024-01-05T00:41:03
99.9,2024-01-05T00:42:03
99.9,2024-01-05T00:43:03
100.0,2024-01-05T00:44:03
100.0,2024-01-05T00:45:03
99.9,2024-01-05T00:46:03
100.0,2024-01-05T00:47:03
100.0,2024-01-05T00:48:03
99.9,2024-01-05T00:49:03
99.8,2024-01-05T00:50:03
99.8,2024-01-05T00:51:03
98.9,2024-01-05T00:52:03
98.0,2024-01-05T00:53:03
97.3,2024-01-05T00:54:03
96.7,2024-01-05T00:55:03
96.4,2024-01-05T00:56:03
95.8,2024-01-05T00:57:03
95.9,2024-01-05T00:58:03
96.1,2024-01-05T00:59:03
96.2,2024-01-05T01:00:03
96.4,2024-01-05T01:01:03
96.5,2024-01-05T01:02:03
96.5,2024-01-05T01:03:03
95.8,2024-01-05T01:04:03
95.7,2024-01-05T01:06:03
96.3,2024-01-05T01:07:03
96.9,2024-01-05T01:08:03
97.7,2024-01-05T01:09:03
97.9,2024-01-05T01:10:03
98.0,2024-01-05T01:11:03
98.2,2024-01-05T01:12:03
98.8,2024-01-05T01:13:03
99.5,2024-01-05T01:14:03
99.9,2024-01-05T01:15:03
99.9,2024-01-05T01:16:03
100.0,2024-01-05T01:17:03
95.1,2024-01-05T01:31:03
95.3,2024-01-05T01:32:03
95.5,2024-01-05T01:33:03
95.7,2024-01-05T01:34:03
95.8,2024-01-05T01:35:03
95.9,2024-01-05T01:36:03
96.0,2024-01-05T01:37:03
96.0,2024-01-05T01:38:03
96.1,2024-01-05T01:39:03
96.1,2024-01-05T01:40:03
96.1,2024-01-05T01:41:03
96.2,2024-01-05T01:42:03
96.3,2024-01-05T01:43:03
96.3,2024-01-05T01:44:03
96.2,2024-01-05T01:45:03
96.3,2024-01-05T01:46:03
92.6,2024-01-05T01:49:03
90.3,2024-01-05T01:50:03
89.3,2024-01-05T01:51:03
89.8,2024-01-05T01:52:03
92.2,2024-01-05T01:55:03
92.7,2024-01-05T01:56:03
93.1,2024-01-05T01:57:03
93.4,2024-01-05T01:58:03
93.6,2024-01-05T01:59:03
93.8,2024-01-05T02:00:03
93.8,2024-01-05T02:01:03
93.4,2024-01-05T02:02:03
93.7,2024-01-05T02:03:03
95.3,2024-01-05T02:06:03
94.5,2024-01-05T02:07:03
94.0,2024-01-05T02:08:03
93.8,2024-01-05T02:09:03
93.6,2024-01-05T02:10:03
93.5,2024-01-05T02:11:03
93.2,2024-01-05T02:12:03
93.3,2024-01-05T02:13:03
93.7,2024-01-05T02:14:03
93.6,2024-01-05T02:27:03
94.4,2024-01-05T02:28:03
95.3,2024-01-05T02:29:03
92.8,2024-01-05T02:31:03
95.0,2024-01-05T02:34:03
96.0,2024-01-05T02:35:03
96.7,2024-01-05T02:36:03
97.2,2024-01-05T02:37:03
97.6,2024-01-05T02:38:03
97.6,2024-01-05T02:39:03
93.2,2024-01-05T02:40:03
93.6,2024-01-05T02:41:03
95.9,2024-01-05T03:01:03
96.8,2024-01-05T03:04:03
97.6,2024-01-05T03:05:03
98.2,2024-01-05T03:06:03
98.6,2024-01-05T03:07:03
98.3,2024-01-05T03:09:03
97.5,2024-01-05T03:10:03
97.3,2024-01-05T03:11:03
96.7,2024-01-05T03:12:03
96.1,2024-01-05T03:13:03
95.2,2024-01-05T03:14:03
95.0,2024-01-05T03:15:03
94.9,2024-01-05T03:16:03
94.7,2024-01-05T03:17:03
95.0,2024-01-05T03:18:03
95.4,2024-01-05T03:19:03
95.6,2024-01-05T03:20:03
95.6,2024-01-05T03:21:03
95.9,2024-01-05T03:22:03
95.8,2024-01-05T03:23:03
96.0,2024-01-05T03:24:03
95.9,2024-01-05T03:25:03
96.2,2024-01-05T03:26:03
96.2,2024-01-05T03:27:03
91.2,2024-01-05T03:49:03
91.3,2024-01-05T03:50:03
91.2,2024-01-05T03:51:03
91.9,2024-01-05T03:52:03
91.7,2024-01-05T03:53:03
91.3,2024-01-05T03:54:03
91.9,2024-01-05T04:32:03
94.3,2024-01-05T04:34:03
96.2,2024-01-05T04:35:03
96.6,2024-01-05T04:36:03
96.6,2024-01-05T04:37:03
96.4,2024-01-05T04:39:03
96.5,2024-01-05T04:40:03
96.5,2024-01-05T04:41:03
96.7,2024-01-05T04:44:03
96.9,2024-01-05T04:45:03
97.0,2024-01-05T04:46:03
97.3,2024-01-05T04:47:03
97.5,2024-01-05T04:48:03
97.6,2024-01-05T04:49:03
97.5,2024-01-05T04:50:03
97.7,2024-01-05T04:51:03
97.7,2024-01-05T04:52:03
97.7,2024-01-05T04:53:03
97.7,2024-01-05T04:54:03
97.8,2024-01-05T04:55:03
97.8,2024-01-05T04:56:03
97.8,2024-01-05T04:57:03
97.6,2024-01-05T04:58:03
97.6,2024-01-05T04:59:03
97.5,2024-01-05T05:00:03
97.4,2024-01-05T05:01:03
96.1,2024-01-05T05:03:03
95.9,2024-01-05T05:05:03
96.2,2024-01-05T05:06:03
96.5,2024-01-05T05:07:03
96.8,2024-01-05T05:08:03
96.9,2024-01-05T05:09:03
97.2,2024-01-05T05:10:03
97.2,2024-01-05T05:11:03
97.1,2024-01-05T05:12:03
97.1,2024-01-05T05:13:03
97.1,2024-01-05T05:14:03
97.1,2024-01-05T05:15:03
97.1,2024-01-05T05:16:03
97.1,2024-01-05T05:17:03
96.8,2024-01-05T05:19:03
96.7,2024-01-05T05:21:03
97.0,2024-01-05T05:22:03
97.1,2024-01-05T05:23:03
97.2,2024-01-05T05:24:03
96.8,2024-01-05T05:26:03
96.8,2024-01-05T05:27:03
96.4,2024-01-05T05:28:03
96.5,2024-01-05T05:30:03
97.3,2024-01-05T05:31:03
97.0,2024-01-05T05:34:03
97.0,2024-01-05T05:35:03
97.4,2024-01-05T05:36:03
97.2,2024-01-05T05:37:03
97.1,2024-01-05T05:39:03
97.3,2024-01-05T05:40:03
97.6,2024-01-05T05:41:03
97.6,2024-01-05T05:42:03
97.0,2024-01-05T05:44:03
96.9,2024-01-05T05:45:03
96.3,2024-01-05T05:46:03
96.2,2024-01-05T05:47:03
97.6,2024-01-05T05:49:03
98.9,2024-01-05T05:50:03
99.7,2024-01-05T05:51:03
98.9,2024-01-05T05:52:03
98.4,2024-01-05T05:53:03
96.4,2024-01-05T06:09:03
96.9,2024-01-05T06:10:03
97.3,2024-01-05T06:11:03
97.8,2024-01-05T06:12:03
98.0,2024-01-05T06:13:03
98.1,2024-01-05T06:14:03
98.4,2024-01-05T06:15:03
98.5,2024-01-05T06:16:03
97.2,2024-01-05T06:18:03
95.6,2024-01-05T06:19:03
95.5,2024-01-05T06:20:03
96.0,2024-01-05T06:21:03
96.7,2024-01-05T06:22:03
97.2,2024-01-05T06:23:03
95.0,2024-01-05T06:41:03
95.7,2024-01-05T06:42:03
96.8,2024-01-05T06:43:03
96.3,2024-01-05T06:44:03
