spo2,minute
98.8,2023-11-03T23:59:03
98.9,2023-11-04T00:00:03
98.8,2023-11-04T00:01:03
98.6,2023-11-04T00:02:03
98.5,2023-11-04T00:03:03
98.4,2023-11-04T00:04:03
98.3,2023-11-04T00:05:03
98.2,2023-11-04T00:06:03
98.2,2023-11-04T00:07:03
98.2,2023-11-04T00:08:03
98.2,2023-11-04T00:09:03
98.2,2023-11-04T00:10:03
98.2,2023-11-04T00:11:03
98.1,2023-11-04T00:12:03
98.2,2023-11-04T00:13:03
98.1,2023-11-04T00:14:03
98.1,2023-11-04T00:15:03
98.2,2023-11-04T00:16:03
98.2,2023-11-04T00:17:03
98.2,2023-11-04T00:18:03
98.1,2023-11-04T00:19:03
98.1,2023-11-04T00:20:03
98.2,2023-11-04T00:21:03
98.2,2023-11-04T00:22:03
98.2,2023-11-04T00:23:03
98.1,2023-11-04T00:24:03
98.1,2023-11-04T00:25:03
98.2,2023-11-04T00:26:03
98.1,2023-11-04T00:27:03
98.2,2023-11-04T00:28:03
98.1,2023-11-04T00:29:03
98.1,2023-11-04T00:30:03
97.4,2023-11-04T00:33:03
97.2,2023-11-04T00:34:03
97.0,2023-11-04T00:35:03
96.6,2023-11-04T00:36:03
96.6,2023-11-04T00:37:03
96.9,2023-11-04T00:38:03
95.8,2023-11-04T00:39:03
96.3,2023-11-04T00:40:03
96.3,2023-11-04T00:41:03
96.6,2023-11-04T00:42:03
97.2,2023-11-04T00:43:03
98.3,2023-11-04T00:45:03
99.0,2023-11-04T00:46:03
99.6,2023-11-04T00:47:03
99.8,2023-11-04T00:48:03
99.9,2023-11-04T00:49:03
99.8,2023-11-04T00:51:03
99.6,2023-11-04T00:52:03
99.1,2023-11-04T00:53:03
98.0,2023-11-04T00:54:03
98.2,2023-11-04T00:56:03
98.7,2023-11-04T00:57:03
99.0,2023-11-04T00:58:03
99.2,2023-11-04T00:59:03
99.3,2023-11-04T01:00:03
99.5,2023-11-04T01:01:03
99.6,2023-11-04T01:02:03
99.6,2023-11-04T01:04:03
99.3,2023-11-04T01:05:03
99.4,2023-11-04T01:06:03
99.9,2023-11-04T01:07:03
100.0,2023-11-04T01:08:03
100.0,2023-11-04T01:09:03
100.0,2023-11-04T01:10:03
100.0,2023-11-04T01:11:03
100.0,2023-11-04T01:12:03
100.0,2023-11-04T01:13:03
100.0,2023-11-04T01:14:03
100.0,2023-11-04T01:16:03
98.9,2023-11-04T01:17:03
98.0,2023-11-04T01:18:03
97.6,2023-11-04T01:19:03
97.3,2023-11-04T01:20:03
97.0,2023-11-04T01:21:03
96.9,2023-11-04T01:22:03
96.7,2023-11-04T01:23:03
96.7,2023-11-04T01:24:03
97.0,2023-11-04T01:25:03
97.5,2023-11-04T01:27:03
97.8,2023-11-04T01:28:03
97.7,2023-11-04T01:29:03
98.0,2023-11-04T01:30:03
98.2,2023-11-04T01:31:03
98.4,2023-11-04T01:32:03
98.5,2023-11-04T01:33:03
98.5,2023-11-04T01:34:03
98.5,2023-11-04T01:35:03
98.5,2023-11-04T01:36:03
98.3,2023-11-04T01:37:03
98.3,2023-11-04T01:38:03
98.2,2023-11-04T01:39:03
98.2,2023-11-04T01:40:03
98.1,2023-11-04T01:41:03
98.0,2023-11-04T01:42:03
98.2,2023-11-04T01:43:03
98.2,2023-11-04T01:46:03
95.2,2023-11-04T02:04:03
96.5,2023-11-04T02:05:03
97.1,2023-11-04T02:06:03
97.6,2023-11-04T02:07:03
98.1,2023-11-04T02:08:03
98.5,2023-11-04T02:09:03
98.7,2023-11-04T02:10:03
98.8,2023-11-04T02:11:03
98.8,2023-11-04T02:12:03
98.8,2023-11-04T02:13:03
98.6,2023-11-04T02:14:03
98.7,2023-11-04T02:15:03
98.8,2023-11-04T02:16:03
98.8,2023-11-04T02:17:03
98.8,2023-11-04T02:18:03
99.0,2023-11-04T02:19:03
99.0,2023-11-04T02:20:03
99.0,2023-11-04T02:21:03
99.1,2023-11-04T02:22:03
99.1,2023-11-04T02:23:03
99.0,2023-11-04T02:24:03
98.0,2023-11-04T02:26:03
97.3,2023-11-04T02:27:03
97.1,2023-11-04T02:28:03
97.1,2023-11-04T02:29:03
96.6,2023-11-04T02:31:03
96.0,2023-11-04T02:32:03
96.4,2023-11-04T02:33:03
96.9,2023-11-04T02:35:03
97.1,2023-11-04T02:36:03
97.3,2023-11-04T02:37:03
97.5,2023-11-04T02:38:03
97.7,2023-11-04T02:39:03
98.0,2023-11-04T02:40:03
97.6,2023-11-04T02:41:03
97.5,2023-11-04T02:43:03
97.5,2023-11-04T02:44:03
97.3,2023-11-04T02:45:03
95.6,2023-11-04T02:47:03
95.5,2023-11-04T02:57:03
96.8,2023-11-04T02:58:03
97.3,2023-11-04T03:00:03
97.5,2023-11-04T03:01:03
97.1,2023-11-04T03:03:03
97.3,2023-11-04T03:04:03
97.5,2023-11-04T03:05:03
97.5,2023-11-04T03:06:03
97.8,2023-11-04T03:07:03
98.1,2023-11-04T03:08:03
98.2,2023-11-04T03:09:03
98.4,2023-11-04T03:10:03
98.5,2023-11-04T03:11:03
98.5,2023-11-04T03:12:03
98.6,2023-11-04T03:13:03
98.6,2023-11-04T03:14:03
98.5,2023-11-04T03:15:03
98.0,2023-11-04T03:16:03
98.1,2023-11-04T03:17:03
98.2,2023-11-04T03:18:03
98.1,2023-11-04T03:19:03
98.2,2023-11-04T03:20:03
98.2,2023-11-04T03:21:03
98.1,2023-11-04T03:22:03
98.1,2023-11-04T03:23:03
98.2,2023-11-04T03:24:03
98.2,2023-11-04T03:25:03
98.2,2023-11-04T03:26:03
98.2,2023-11-04T03:27:03
97.5,2023-11-04T03:28:03
97.0,2023-11-04T03:29:03
97.1,2023-11-04T03:30:03
97.7,2023-11-04T03:31:03
98.7,2023-11-04T03:32:03
99.3,2023-11-04T03:33:03
97.5,2023-11-04T03:34:03
98.2,2023-11-04T03:35:03
98.5,2023-11-04T03:36:03
98.7,2023-11-04T03:37:03
98.8,2023-11-04T03:38:03
99.0,2023-11-04T03:39:03
99.1,2023-11-04T03:40:03
99.0,2023-11-04T03:41:03
98.9,2023-11-04T03:42:03
99.0,2023-11-04T03:43:03
99.2,2023-11-04T03:44:03
98.9,2023-11-04T03:45:03
98.9,2023-11-04T03:46:03
98.7,2023-11-04T03:48:03
98.1,2023-11-04T03:49:03
97.7,2023-11-04T03:50:03
