spo2,minute
96.0,2024-02-06T00:38:04
96.1,2024-02-06T00:39:04
95.8,2024-02-06T00:40:04
95.7,2024-02-06T00:41:04
95.8,2024-02-06T00:42:04
95.7,2024-02-06T00:43:04
95.6,2024-02-06T00:44:04
95.5,2024-02-06T00:45:04
95.6,2024-02-06T00:46:04
95.5,2024-02-06T00:47:04
95.3,2024-02-06T00:48:04
95.2,2024-02-06T00:49:04
95.3,2024-02-06T00:50:04
95.7,2024-02-06T00:51:04
95.8,2024-02-06T00:52:04
95.8,2024-02-06T00:53:04
95.7,2024-02-06T00:54:04
95.5,2024-02-06T00:55:04
95.4,2024-02-06T00:56:04
95.4,2024-02-06T00:57:04
95.4,2024-02-06T00:58:04
95.6,2024-02-06T00:59:04
95.5,2024-02-06T01:00:04
95.5,2024-02-06T01:01:04
95.4,2024-02-06T01:04:04
95.5,2024-02-06T01:05:04
95.6,2024-02-06T01:06:04
95.7,2024-02-06T01:07:04
95.9,2024-02-06T01:08:04
96.0,2024-02-06T01:09:04
96.2,2024-02-06T01:10:04
98.0,2024-02-06T01:11:04
98.9,2024-02-06T01:12:04
98.4,2024-02-06T01:13:04
96.5,2024-02-06T01:14:04
95.8,2024-02-06T01:15:04
97.4,2024-02-06T01:18:04
98.8,2024-02-06T01:21:04
99.3,2024-02-06T01:22:04
99.6,2024-02-06T01:23:04
99.8,2024-02-06T01:24:04
100.0,2024-02-06T01:25:04
100.0,2024-02-06T01:26:04
100.0,2024-02-06T01:27:04
100.0,2024-02-06T01:28:04
99.8,2024-02-06T01:30:04
99.0,2024-02-06T01:31:04
98.4,2024-02-06T01:32:04
98.0,2024-02-06T01:33:04
98.0,2024-02-06T01:34:04
97.9,2024-02-06T01:35:04
97.9,2024-02-06T01:36:04
97.8,2024-02-06T01:37:04
97.6,2024-02-06T01:38:04
97.5,2024-02-06T01:41:04
96.9,2024-02-06T01:42:04
96.2,2024-02-06T01:43:04
96.0,2024-02-06T01:44:04
95.5,2024-02-06T01:45:04
95.4,2024-02-06T01:46:04
95.4,2024-02-06T01:47:04
95.4,2024-02-06T01:48:04
95.6,2024-02-06T01:49:04
95.6,2024-02-06T01:50:04
