spo2,minute
99.4,2023-11-23T00:22:33
98.8,2023-11-23T00:23:33
98.3,2023-11-23T00:24:33
97.9,2023-11-23T00:25:33
97.6,2023-11-23T00:26:33
97.4,2023-11-23T00:27:33
97.3,2023-11-23T00:28:33
97.2,2023-11-23T00:29:33
97.1,2023-11-23T00:30:33
97.1,2023-11-23T00:31:33
96.9,2023-11-23T00:32:33
97.0,2023-11-23T00:33:33
97.1,2023-11-23T00:34:33
97.2,2023-11-23T00:35:33
97.1,2023-11-23T00:36:33
97.3,2023-11-23T00:37:33
97.2,2023-11-23T00:38:33
97.2,2023-11-23T00:39:33
97.3,2023-11-23T00:40:33
97.4,2023-11-23T00:41:33
97.3,2023-11-23T00:42:33
97.3,2023-11-23T00:43:33
97.5,2023-11-23T00:44:33
97.6,2023-11-23T00:45:33
97.5,2023-11-23T00:46:33
97.3,2023-11-23T00:47:33
97.4,2023-11-23T00:48:33
97.4,2023-11-23T00:49:33
97.4,2023-11-23T00:50:33
97.4,2023-11-23T00:51:33
97.5,2023-11-23T00:52:33
97.4,2023-11-23T00:53:33
97.5,2023-11-23T00:54:33
97.5,2023-11-23T00:55:33
97.4,2023-11-23T00:56:33
97.6,2023-11-23T00:57:33
97.4,2023-11-23T00:58:33
97.4,2023-11-23T00:59:33
97.4,2023-11-23T01:00:33
97.7,2023-11-23T01:04:33
98.8,2023-11-23T01:05:33
99.4,2023-11-23T01:06:33
99.9,2023-11-23T01:07:33
99.9,2023-11-23T01:09:33
100.0,2023-11-23T01:10:33
100.0,2023-11-23T01:11:33
100.0,2023-11-23T01:12:33
100.0,2023-11-23T01:13:33
98.9,2023-11-23T01:16:33
97.7,2023-11-23T01:18:33
97.7,2023-11-23T01:19:33
97.7,2023-11-23T01:20:33
97.7,2023-11-23T01:21:33
97.5,2023-11-23T01:22:33
95.9,2023-11-23T01:24:33
93.4,2023-11-23T01:44:33
94.8,2023-11-23T01:45:33
95.6,2023-11-23T01:46:33
96.2,2023-11-23T01:47:33
96.6,2023-11-23T01:48:33
96.8,2023-11-23T01:49:33
94.6,2023-11-23T01:53:33
96.1,2023-11-23T01:54:33
97.1,2023-11-23T01:55:33
97.8,2023-11-23T01:56:33
98.2,2023-11-23T01:57:33
98.4,2023-11-23T01:58:33
98.7,2023-11-23T01:59:33
98.9,2023-11-23T02:00:33
99.1,2023-11-23T02:01:33
99.1,2023-11-23T02:02:33
99.2,2023-11-23T02:03:33
99.3,2023-11-23T02:04:33
99.2,2023-11-23T02:05:33
99.3,2023-11-23T02:06:33
99.3,2023-11-23T02:07:33
99.3,2023-11-23T02:08:33
99.2,2023-11-23T02:09:33
99.2,2023-11-23T02:10:33
99.2,2023-11-23T02:11:33
99.2,2023-11-23T02:12:33
