spo2,minute
96.3,2023-12-08T01:30:33
96.1,2023-12-08T01:31:33
96.0,2023-12-08T01:32:33
95.8,2023-12-08T01:33:33
95.8,2023-12-08T01:34:33
95.9,2023-12-08T01:35:33
95.9,2023-12-08T01:36:33
95.8,2023-12-08T01:37:33
95.8,2023-12-08T01:38:33
95.7,2023-12-08T01:39:33
95.6,2023-12-08T01:40:33
95.7,2023-12-08T01:41:33
95.6,2023-12-08T01:42:33
95.5,2023-12-08T01:43:33
95.6,2023-12-08T01:44:33
95.5,2023-12-08T01:45:33
95.6,2023-12-08T01:46:33
95.6,2023-12-08T01:47:33
95.5,2023-12-08T01:48:33
95.5,2023-12-08T01:49:33
95.5,2023-12-08T01:50:33
95.5,2023-12-08T01:51:33
95.5,2023-12-08T01:52:33
95.6,2023-12-08T01:53:33
95.6,2023-12-08T01:54:33
95.6,2023-12-08T01:55:33
95.5,2023-12-08T01:56:33
95.9,2023-12-08T01:59:33
96.6,2023-12-08T02:20:33
97.3,2023-12-08T02:21:33
97.7,2023-12-08T02:22:33
98.0,2023-12-08T02:23:33
98.2,2023-12-08T02:24:33
98.3,2023-12-08T02:25:33
98.3,2023-12-08T02:26:33
98.4,2023-12-08T02:27:33
98.5,2023-12-08T02:28:33
98.6,2023-12-08T02:29:33
98.6,2023-12-08T02:30:33
98.7,2023-12-08T02:31:33
98.8,2023-12-08T02:32:33
98.9,2023-12-08T02:33:33
98.8,2023-12-08T02:34:33
98.9,2023-12-08T02:35:33
98.9,2023-12-08T02:36:33
98.9,2023-12-08T02:37:33
99.0,2023-12-08T02:38:33
99.1,2023-12-08T02:39:33
99.2,2023-12-08T02:40:33
99.2,2023-12-08T02:41:33
99.4,2023-12-08T02:42:33
99.3,2023-12-08T02:43:33
99.3,2023-12-08T02:44:33
99.5,2023-12-08T02:45:33
99.5,2023-12-08T02:46:33
99.4,2023-12-08T02:47:33
99.5,2023-12-08T02:48:33
99.5,2023-12-08T02:49:33
99.5,2023-12-08T02:50:33
99.7,2023-12-08T02:51:33
99.8,2023-12-08T02:52:33
99.7,2023-12-08T02:53:33
99.7,2023-12-08T02:54:33
99.1,2023-12-08T02:57:33
98.9,2023-12-08T02:58:33
98.6,2023-12-08T02:59:33
98.5,2023-12-08T03:00:33
98.3,2023-12-08T03:01:33
98.5,2023-12-08T03:02:33
98.4,2023-12-08T03:03:33
97.9,2023-12-08T03:04:33
97.4,2023-12-08T03:06:33
98.2,2023-12-08T03:07:33
98.5,2023-12-08T03:08:33
98.5,2023-12-08T03:09:33
97.6,2023-12-08T03:10:33
97.7,2023-12-08T03:11:33
97.6,2023-12-08T03:12:33
97.5,2023-12-08T03:13:33
97.5,2023-12-08T03:14:33
97.9,2023-12-08T03:15:33
98.1,2023-12-08T03:16:33
98.0,2023-12-08T03:17:33
97.3,2023-12-08T03:18:33
97.1,2023-12-08T03:19:33
97.0,2023-12-08T03:20:33
97.4,2023-12-08T03:21:33
97.5,2023-12-08T03:22:33
97.8,2023-12-08T03:23:33
97.7,2023-12-08T03:24:33
98.2,2023-12-08T03:25:33
98.2,2023-12-08T03:26:33
97.3,2023-12-08T03:27:33
97.6,2023-12-08T03:28:33
98.1,2023-12-08T03:30:33
98.6,2023-12-08T03:31:33
98.6,2023-12-08T03:32:33
98.8,2023-12-08T03:33:33
99.0,2023-12-08T03:34:33
99.4,2023-12-08T03:35:33
99.5,2023-12-08T03:36:33
99.1,2023-12-08T03:37:33
99.2,2023-12-08T03:39:33
99.3,2023-12-08T03:40:33
99.6,2023-12-08T03:41:33
99.7,2023-12-08T03:42:33
99.6,2023-12-08T03:43:33
99.7,2023-12-08T03:44:33
99.6,2023-12-08T03:46:33
99.1,2023-12-08T03:47:33
98.9,2023-12-08T03:48:33
98.8,2023-12-08T03:49:33
98.7,2023-12-08T03:51:33
98.8,2023-12-08T03:52:33
98.7,2023-12-08T03:53:33
98.7,2023-12-08T03:54:33
98.7,2023-12-08T03:55:33
98.9,2023-12-08T03:56:33
98.9,2023-12-08T03:57:33
98.8,2023-12-08T03:58:33
98.9,2023-12-08T03:59:33
98.9,2023-12-08T04:00:33
98.8,2023-12-08T04:01:33
98.7,2023-12-08T04:02:33
98.6,2023-12-08T04:03:33
98.5,2023-12-08T04:04:33
98.4,2023-12-08T04:05:33
98.4,2023-12-08T04:06:33
98.4,2023-12-08T04:07:33
98.3,2023-12-08T04:08:33
98.2,2023-12-08T04:09:33
98.2,2023-12-08T04:10:33
98.1,2023-12-08T04:11:33
98.1,2023-12-08T04:12:33
98.0,2023-12-08T04:13:33
97.9,2023-12-08T04:14:33
98.0,2023-12-08T04:16:33
97.4,2023-12-08T04:18:33
97.3,2023-12-08T04:19:33
97.4,2023-12-08T04:20:33
96.8,2023-12-08T04:21:33
